Pct_Delta,PCT_Change,M_P_LTV,M_P_STR,M_P_YOT,M_P_CIN,M_P_DIS,M_P_SEM,M_P_FAB,M_P_SNP,M_P_TWT,M_P_PIN,M_P_TIK,M_P_DCI,M_P_DRD,M_P_LRD,M_P_OOH,TlncT_P_LTV,TlncT_P_STR,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DIS,TlncT_P_SEM,TlncT_P_FAB,TlncT_P_SNP,TlncT_P_TWT,TlncT_P_PIN,TlncT_P_TIK,TlncT_P_DCI,TlncT_P_DRD,TlncT_P_LRD,TlncT_P_OOH,CPT_P_LTV,CPT_P_STR,CPT_P_YOT,CPT_P_CIN,CPT_P_DIS,CPT_P_SEM,CPT_P_FAB,CPT_P_SNP,CPT_P_TWT,CPT_P_PIN,CPT_P_TIK,CPT_P_DCI,CPT_P_DRD,CPT_P_LRD,CPT_P_OOH,MCPT_P_LTV,MCPT_P_STR,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DIS,MCPT_P_SEM,MCPT_P_FAB,MCPT_P_SNP,MCPT_P_TWT,MCPT_P_PIN,MCPT_P_TIK,MCPT_P_DCI,MCPT_P_DRD,MCPT_P_LRD,MCPT_P_OOH,nMCPT_P_LTV,nMCPT_P_STR,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DIS,nMCPT_P_SEM,nMCPT_P_FAB,nMCPT_P_SNP,nMCPT_P_TWT,nMCPT_P_PIN,nMCPT_P_TIK,nMCPT_P_DCI,nMCPT_P_DRD,nMCPT_P_LRD,nMCPT_P_OOH,nMTIncT_P_LTV,nMTIncT_P_STR,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DIS,nMTIncT_P_SEM,nMTIncT_P_FAB,nMTIncT_P_SNP,nMTIncT_P_TWT,nMTIncT_P_PIN,nMTIncT_P_TIK,nMTIncT_P_DCI,nMTIncT_P_DRD,nMTIncT_P_LRD,nMTIncT_P_OOH
0.200092851,215.4,10826646.93,17555556.71,3572034.958,1838685.051,12285173.68,6400810.202,5058625.92,1876532.619,1089870.624,926436.4796,551466.324,920207.7337,2316891.037,3180908.515,5160459.846,165967.5422,361208.2478,77852.65183,25634.0543,257671.4705,165716.6419,109666.8138,31071.00913,23475.01518,15897.89783,8685.506554,14589.17492,39269.07562,43492.80688,105640.1828,65.23351964,48.60231409,45.88199469,71.72821863,47.67766357,38.62502963,46.12722614,60.39496856,46.42683361,58.2741498,63.49270714,63.0746933,59.00039664,73.13642744,48.84940284,194.5400731,153.4969084,132.4568995,222.8208437,140.5732423,107.3076866,127.7822909,159.85663,123.3714785,153.3750937,181.435103,161.7528809,197.4210383,220.4624283,215.4606174,194.1504737,153.1779608,132.1980257,222.362213,140.29423,107.1034834,127.5406522,159.5639372,123.1452383,153.095521,181.0824745,161.4644396,196.9966898,220.0175882,214.9415055,11152.84111,22921.77885,5404.067027,1653.774737,17513.44111,11952.57147,7932.570256,2352.076105,1770.057274,1210.27248,609.0775218,1139.827117,2352.213166,2891.503849,4801.73416
0.2,215.5,10831673.22,17563706.92,3573693.284,1839538.666,12290877.1,6403781.794,5060974.4,1877403.804,1090376.599,926866.5801,551722.3436,920634.9425,2317966.66,3182385.26,5162855.602,165993.3791,361261.3447,77865.17157,25637.88525,257712.0431,165744.3341,109685.1925,31076.45892,23479.11641,15900.70207,8686.917636,14591.81604,39274.52399,43499.50528,105651.302,65.25364617,48.61773113,45.89591485,71.75079566,47.69228848,38.636505,46.1409082,60.41241086,46.44027398,58.29092176,63.5118654,63.09255407,59.01959908,73.15911386,48.86693778,194.6000592,153.5455233,132.4970119,222.8909382,140.6162993,107.33956,127.8200495,159.902779,123.4071269,153.4192266,181.4898365,161.7986735,197.4851098,220.5307828,215.5363682,194.2103536,153.226486,132.238069,222.4321794,140.3372116,107.1353035,127.5783484,159.6100124,123.1808296,153.1395836,181.1371142,161.5101613,197.0606387,220.0858206,215.0170934,11154.57855,22925.15789,5404.938699,1654.022067,17516.20538,11954.56882,7933.90801,2352.488764,1770.367358,1210.485961,609.1764749,1140.033463,2352.541507,2891.949378,4802.274573
0.199907236,215.6,10836699.52,17571857.14,3575351.611,1840392.28,12296580.53,6406753.387,5063322.88,1878274.989,1090882.574,927296.6806,551978.3633,921062.1512,2319042.282,3183862.004,5165251.359,166019.2079,361314.4248,77877.68753,25641.71499,257752.6033,165772.0182,109703.5659,31081.90713,23483.21646,15903.5055,8688.328291,14594.45641,39279.97059,43506.2016,105662.4173,65.27376957,48.63314589,45.90983277,71.77336932,47.70691109,38.64797846,46.15458795,60.42985011,46.453712,58.30769075,63.53102056,63.11041159,59.03879885,73.18179679,48.88447083,194.660036,153.594131,132.5371178,222.9610221,140.6593495,107.3714281,127.8578017,159.9489199,123.442769,153.4633516,181.544561,161.8444579,197.5491724,220.5991268,215.6121102,194.2702242,153.2750041,132.278106,222.5021354,140.3801864,107.1671183,127.6160382,159.6560796,123.2164147,153.1836384,181.1917451,161.5558746,197.1245786,220.1540425,215.0926726,11156.31545,22928.53586,5405.810107,1654.269319,17518.9688,11956.56558,7935.24537,2352.901304,1770.677352,1210.69938,609.2753982,1140.239751,2352.869742,2892.394769,4802.814801
0.199814557,215.7,10841725.82,17580007.35,3577009.937,1841245.894,12302283.95,6409724.979,5065671.36,1879146.174,1091388.55,927726.7811,552234.3829,921489.36,2320117.905,3185338.749,5167647.116,166045.0288,361367.4881,77890.19969,25645.54352,257793.151,165799.694,109721.9338,31087.35378,23487.31533,15906.30813,8689.738521,14597.09604,39285.41543,43512.89584,105673.5288,65.29388984,48.6485584,45.92374844,71.79593961,47.72153139,38.65945,46.16826541,60.44728631,46.46714766,58.32445679,63.55017261,63.12826589,59.05799595,73.20447623,48.90200201,194.7200034,153.6427316,132.5772172,223.0310956,140.7023929,107.4032908,127.8955476,159.9950528,123.4784048,153.5074689,181.5992767,161.890234,197.6132259,220.6674602,215.6878435,194.3300855,153.323515,132.3181364,222.5720809,140.4231544,107.1989278,127.6537216,159.7021386,123.2519936,153.2276855,181.2463671,161.6015797,197.1885096,220.2222538,215.1682431,11158.05182,22931.91276,5406.681252,1654.516494,17521.73137,11958.56174,7936.582337,2353.313726,1770.987256,1210.912738,609.3742916,1140.44598,2353.197871,2892.840023,4803.354845
0.199721965,215.8,10846752.12,17588157.56,3578668.263,1842099.508,12307987.37,6412696.572,5068019.84,1880017.359,1091894.525,928156.8816,552490.4026,921916.5688,2321193.528,3186815.494,5170042.872,166070.8418,361420.5347,77902.70807,25649.37086,257833.6864,165827.3616,109740.2963,31092.79886,23491.41301,15909.10995,8691.148327,14599.73492,39290.8585,43519.58802,105684.6363,65.31400698,48.66396863,45.93766188,71.81850653,47.73614939,38.67091962,46.18194057,60.46471944,46.48058098,58.34121988,63.56932154,63.14611697,59.07719038,73.22715217,48.9195313,194.7799615,153.691325,132.6173102,223.1011586,140.7454295,107.4351482,127.9332871,160.0411775,123.5140345,153.5515784,181.6539835,161.9360019,197.6772706,220.7357831,215.763568,194.3899374,153.3720188,132.3581604,222.6420159,140.4661156,107.2307319,127.6913986,159.7481896,123.2875662,153.2717248,181.3009803,161.6472766,197.2524316,220.2904547,215.2438049,11159.78765,22935.28859,5407.552133,1654.763591,17524.49311,11960.55731,7937.91891,2353.726028,1771.297072,1211.126035,609.4731553,1140.652151,2353.525894,2893.285138,4803.894704
0.199629458,215.9,10851778.42,17596307.77,3580326.59,1842953.123,12313690.8,6415668.164,5070368.32,1880888.545,1092400.5,928586.9821,552746.4222,922343.7776,2322269.15,3188292.239,5172438.629,166096.6468,361473.5644,77915.21267,25653.19699,257874.2094,165855.021,109758.6533,31098.24236,23495.50951,15911.91097,8692.557708,14602.37305,39296.2998,43526.27812,105695.7399,65.33412099,48.6793766,45.95157309,71.84107008,47.7507651,38.68238734,46.19561343,60.48214953,46.49401195,58.35798001,63.58846738,63.16396481,59.09638215,73.24982463,48.93705871,194.8399103,153.7399112,132.6573967,223.1712111,140.7884593,107.4670003,127.9710202,160.0872942,123.5496578,153.5956801,181.7086815,161.9817615,197.7413063,220.8040955,215.8392838,194.4497801,153.4205154,132.3981779,222.7119405,140.5090701,107.2625308,127.7290693,159.7942326,123.3231326,153.3157564,181.3555846,161.6929651,197.3163448,220.3586451,215.319358,11161.52295,22938.66336,5408.422752,1655.01061,17527.25399,11962.55229,7939.255091,2354.138212,1771.606798,1211.33927,609.5719891,1140.858264,2353.853811,2893.730116,4804.434379
0.2,216,10856804.72,17604457.98,3581984.916,1843806.737,12319394.22,6418639.757,5072716.8,1881759.73,1092906.475,929017.0826,553002.4419,922770.9864,2323344.773,3189768.984,5174834.386,166122.4439,361526.5774,77927.71349,25657.02192,257914.72,165882.6722,109777.005,31103.6843,23499.60483,15914.71118,8693.966664,14605.01044,39301.73935,43532.96615,105706.8396,65.35423188,48.69478231,45.96548205,71.86363027,47.7653785,38.69385314,46.209284,60.49957656,46.50744058,58.3747372,63.60761011,63.18180943,59.11557126,73.27249361,48.95458424,194.8998498,153.7884903,132.6974768,223.2412532,140.8314823,107.4988471,128.0087469,160.1334028,123.585275,153.6397741,181.7633706,162.0275128,197.805333,220.8723974,215.9149909,194.5096134,153.4690048,132.438189,222.7818547,140.5520177,107.2943244,127.7667337,159.8402674,123.3586927,153.3597802,181.41018,161.7386454,197.3802489,220.4268251,215.3949023,11163.25772,22942.03706,5409.293108,1655.257552,17530.01404,11964.54667,7940.590879,2354.550277,1771.916435,1211.552444,609.6707933,1141.064319,2354.181622,2894.174956,4804.973869
0.200370199,216.1,10861831.02,17612608.2,3583643.242,1844660.351,12325097.64,6421611.349,5075065.28,1882630.915,1093412.45,929447.1831,553258.4615,923198.1952,2324420.395,3191245.729,5177230.142,166148.233,361579.5736,77940.21054,25660.84565,257955.2182,165910.3152,109795.3512,31109.12467,23503.69897,15917.51059,8695.375197,14607.64708,39307.17713,43539.65211,105717.9355,65.37433964,48.71018576,45.97938878,71.88618709,47.7799896,38.70531703,46.22295227,60.51700055,46.52086686,58.39149144,63.62674974,63.19965083,59.1347577,73.2951591,48.9721079,194.9597799,153.8370622,132.7375504,223.3112848,140.8744985,107.5306886,128.0464673,160.1795034,123.6208859,153.6838603,181.8180508,162.0732558,197.8693508,220.9406888,215.9906892,194.5694374,153.5174872,132.4781937,222.8517584,140.5949586,107.3261126,127.8043916,159.8862942,123.3942467,153.4037963,181.4647667,161.7843175,197.4441442,220.4949945,215.4704379,11164.99195,22945.4097,5410.163202,1655.504416,17532.77324,11966.54047,7941.926275,2354.962223,1772.225983,1211.765557,609.7695677,1141.270315,2354.509327,2894.619659,4805.513176
0.200277521,216.2,10866857.31,17620758.41,3585301.569,1845513.965,12330801.07,6424582.942,5077413.76,1883502.1,1093918.426,929877.2836,553514.4812,923625.404,2325496.018,3192722.474,5179625.899,166174.0142,361632.5531,77952.70381,25664.66818,257995.704,165937.9501,109813.6921,31114.56347,23507.79193,15920.30919,8696.783306,14610.28298,39312.61315,43546.33601,105729.0274,65.39444429,48.72558694,45.99329328,71.90874055,47.79459841,38.71677901,46.23661826,60.53442149,46.53429081,58.40824273,63.64588627,63.21748902,59.15394148,73.31782111,48.98962968,195.0197008,153.885627,132.7776175,223.381306,140.917508,107.5625248,128.0841813,160.2255959,123.6564906,153.7279388,181.8727222,162.1189906,197.9333597,221.0089697,216.0663788,194.6292522,153.5659624,132.5181919,222.9216517,140.6378927,107.3578956,127.8420433,159.932313,123.4297944,153.4478046,181.5193444,161.8299813,197.5080305,220.5631534,215.5459648,11166.72565,22948.78128,5411.033033,1655.751203,17535.53161,11968.53367,7943.261279,2355.374051,1772.535442,1211.978609,609.8683123,1141.476254,2354.836927,2895.064224,4806.052298
0.200184928,216.3,10871883.61,17628908.62,3586959.895,1846367.579,12336504.49,6427554.534,5079762.24,1884373.285,1094424.401,930307.3841,553770.5008,924052.6128,2326571.641,3194199.219,5182021.656,166199.7875,361685.5159,77965.19331,25668.48951,258036.1775,165965.5767,109832.0275,31120.00071,23511.88371,15923.10699,8698.190992,14612.91814,39318.04742,43553.01784,105740.1155,65.41454581,48.74098587,46.00719555,71.93129065,47.80920493,38.72823908,46.25028195,60.55183938,46.54771241,58.42499108,63.6650197,63.23532398,59.1731226,73.34047965,49.00714958,195.0796123,153.9341847,132.8176782,223.4513168,140.9605107,107.5943557,128.121889,160.2716803,123.692089,153.7720095,181.9273847,162.1647172,197.9973596,221.0772402,216.1420597,194.6890576,153.6144304,132.5581836,222.9915346,140.6808201,107.3896733,127.8796885,159.9783237,123.4653359,153.4918052,181.5739133,161.8756369,197.5719079,220.6313019,215.6214831,11168.45882,22952.15179,5411.902603,1655.997913,17538.28913,11970.52629,7944.595891,2355.78576,1772.844812,1212.1916,609.9670273,1141.682134,2355.164421,2895.508652,4806.591237
0.200092421,216.4,10876909.91,17637058.83,3588618.221,1847221.194,12342207.91,6430526.127,5082110.72,1885244.47,1094930.376,930737.4846,554026.5205,924479.8216,2327647.263,3195675.964,5184417.412,166225.5529,361738.462,77977.67905,25672.30964,258076.6387,165993.1952,109850.3576,31125.43639,23515.97431,15925.904,8699.598255,14615.55255,39323.47993,43559.69761,105751.1996,65.43464421,48.75638254,46.02109559,71.9538374,47.82380915,38.73969725,46.26394336,60.56925423,46.56113167,58.44173648,63.68415003,63.25315573,59.19230107,73.3631347,49.02466762,195.1395146,153.9827352,132.8577325,223.5213171,141.0035066,107.6261813,128.1595903,160.3177566,123.7276813,153.8160725,181.9820384,162.2104355,198.0613506,221.1455001,216.2177319,194.7488538,153.6628914,132.598169,223.0614071,140.7237407,107.4214456,127.9173275,160.0243264,123.5008712,153.535798,181.6284734,161.9212843,197.6357765,220.69944,215.6969926,11170.19145,22955.52124,5412.77191,1656.244545,17541.04581,11972.51831,7945.930112,2356.197351,1773.154093,1212.404529,610.0657127,1141.887956,2355.491809,2895.952943,4807.129993
0.2,216.5,10881936.21,17645209.04,3590276.548,1848074.808,12347911.34,6433497.719,5084459.2,1886115.655,1095436.351,931167.5851,554282.5401,924907.0304,2328722.886,3197152.709,5186813.169,166251.3103,361791.3914,77990.16102,25676.12858,258117.0875,166020.8055,109868.6822,31130.87051,23520.06373,15928.7002,8701.005095,14618.18622,39328.91068,43566.37532,105762.2799,65.4547395,48.77177695,46.0349934,71.97638078,47.83841108,38.7511535,46.27760247,60.58666604,46.57454859,58.45847895,63.70327727,63.27098426,59.21147688,73.38578629,49.04218377,195.1994075,154.0312785,132.8977803,223.591307,141.0464958,107.6580016,128.1972852,160.363825,123.7632673,153.8601278,182.0366832,162.2561456,198.1253327,221.2137496,216.2933954,194.8086407,153.7113452,132.6381478,223.1312691,140.7666546,107.4532127,127.95496,160.070321,123.5364002,153.5797832,181.6830247,161.9669234,197.6996361,220.7675676,215.7724934,11171.92356,22958.88963,5413.640956,1656.491101,17543.80165,11974.50975,7947.263941,2356.608824,1773.463285,1212.617398,610.1643684,1142.09372,2355.819092,2896.397097,4807.668565
0.199907664,216.6,10886962.51,17653359.26,3591934.874,1848928.422,12353614.76,6436469.312,5086807.68,1886986.84,1095942.327,931597.6856,554538.5598,925334.2391,2329798.508,3198629.453,5189208.926,166277.0599,361844.3041,78002.63923,25679.94633,258157.5239,166048.4077,109887.0015,31136.30306,23524.15199,15931.4956,8702.411513,14620.81915,39334.33969,43573.05097,105773.3564,65.47483168,48.78716911,46.04888898,71.99892082,47.85301071,38.76260786,46.29125931,60.60407481,46.58796318,58.47521848,63.72240142,63.28880958,59.23065004,73.4084344,49.05969806,195.2592912,154.0798148,132.9378216,223.6612865,141.0894782,107.6898166,128.2349738,160.4098853,123.7988471,153.9041753,182.0913192,162.3018474,198.1893059,221.2819886,216.3690502,194.8684183,153.7597919,132.6781203,223.2011208,140.8095617,107.4849746,127.9925863,160.1163076,123.5719231,153.6237606,181.7375672,162.0125543,197.7634868,220.8356847,215.8479856,11173.65513,22962.25696,5414.509741,1656.737579,17546.55665,11976.5006,7948.59738,2357.020178,1773.772389,1212.830206,610.2629945,1142.299426,2356.14627,2896.841113,4808.206953
0.199815413,216.7,10891988.81,17661509.47,3593593.2,1849782.036,12359318.18,6439440.904,5089156.16,1887858.025,1096448.302,932027.7861,554794.5794,925761.4479,2330874.131,3200106.198,5191604.682,166302.8015,361897.2001,78015.11368,25683.76288,258197.9481,166076.0017,109905.3154,31141.73405,23528.23906,15934.29019,8703.817509,14623.45134,39339.76693,43579.72456,105784.4289,65.49492074,48.80255902,46.06278234,72.0214575,47.86760806,38.77406031,46.30491385,60.62148055,46.60137543,58.49195507,63.74152248,63.3066317,59.24982054,73.43107904,49.07721047,195.3191656,154.1283439,132.9778566,223.7312556,141.1324539,107.7216263,128.2726561,160.4559375,123.8344207,153.9482151,182.1459464,162.347541,198.2532702,221.3502172,216.4446962,194.9281867,153.8082315,132.7180864,223.2709621,140.8524621,107.5167311,128.0302062,160.1622862,123.6074398,153.6677303,181.7921008,162.058177,197.8273286,220.9037914,215.923469,11175.38617,22965.62323,5415.378264,1656.98398,17549.31082,11978.49086,7949.930429,2357.431415,1774.081404,1213.042952,610.361591,1142.505074,2356.473342,2897.284993,4808.745159
0.199723247,216.8,10897015.1,17669659.68,3595251.527,1850635.651,12365021.61,6442412.497,5091504.64,1888729.21,1096954.277,932457.8866,555050.5991,926188.6567,2331949.753,3201582.943,5194000.439,166328.5353,361950.0795,78027.58438,25687.57823,258238.36,166103.5875,109923.6239,31147.16349,23532.32496,15937.08399,8705.223083,14626.08278,39345.19243,43586.39609,105795.4976,65.5150067,48.81794667,46.07667347,72.04399084,47.88220313,38.78551086,46.31856612,60.63888324,46.61478535,58.50868872,63.76064045,63.32445061,59.26898839,73.45372021,49.09472102,195.3790307,154.1768659,133.0178851,223.8012143,141.1754228,107.7534307,128.310332,160.5019817,123.8699881,153.9922472,182.2005648,162.3932264,198.3172256,221.4184353,216.5203336,194.9879458,153.856664,132.758046,223.340793,140.8953557,107.5484824,128.0678198,160.2082568,123.6429503,153.7116923,181.8466257,162.1037915,197.8911615,220.9718876,215.9989438,11177.11668,22968.98844,5416.246526,1657.230304,17552.06415,11980.48053,7951.263087,2357.842533,1774.39033,1213.255638,610.4601579,1142.710665,2356.800309,2897.728736,4809.283181
0.199631166,216.9,10902041.4,17677809.89,3596909.853,1851489.265,12370725.03,6445384.089,5093853.12,1889600.395,1097460.252,932887.9871,555306.6187,926615.8655,2333025.376,3203059.688,5196396.196,166354.2612,362002.9423,78040.05132,25691.39239,258278.7595,166131.1652,109941.927,31152.59136,23536.40969,15939.877,8706.628236,14628.71349,39350.61618,43593.06556,105806.5624,65.53508954,48.83333208,46.09056238,72.06652082,47.8967959,38.7969595,46.3322161,60.65628291,46.62819294,58.52541945,63.77975534,63.34226631,59.28815359,73.47635792,49.11222969,195.4388865,154.2253808,133.0579072,223.8711625,141.2183849,107.7852299,128.3480016,160.5480179,123.9055493,154.0362716,182.2551743,162.4389036,198.3811721,221.486643,216.5959623,195.0476956,153.9050893,132.7979992,223.4106135,140.9382426,107.5802284,128.105427,160.2542193,123.6784546,153.7556466,181.9011417,162.1493978,197.9549856,221.0399735,216.0744099,11178.84666,22972.3526,5417.114527,1657.476551,17554.81664,11982.46962,7952.595355,2358.253534,1774.699168,1213.468263,610.5586953,1142.916197,2357.127171,2898.172342,4809.821021
0.2,217,10907067.7,17685960.11,3598568.18,1852342.879,12376428.45,6448355.682,5096201.6,1890471.58,1097966.227,933318.0876,555562.6384,927043.0743,2334100.999,3204536.433,5198791.952,166379.9792,362055.7884,78052.51451,25695.20536,258319.1468,166158.7348,109960.2247,31158.01769,23540.49325,15942.6692,8708.032968,14631.34345,39356.03818,43599.73298,105817.6233,65.55516928,48.84871523,46.10444906,72.08904746,47.91138639,38.80840625,46.34586381,60.67367954,46.6415982,58.54214724,63.79886714,63.36007881,59.30731615,73.49899216,49.1297365,195.4987331,154.2738886,133.0979228,223.9411004,141.2613404,107.8170238,128.3856648,160.5940461,123.9411043,154.0802882,182.3097751,162.4845726,198.4451097,221.5548402,216.6715823,195.1074362,153.9535076,132.837946,223.4804236,140.9811228,107.6119691,128.143028,160.3001739,123.7139527,153.7995932,181.9556489,162.1949959,198.0188008,221.1080489,216.1498674,11180.57611,22975.71569,5417.982268,1657.722721,17557.56829,11984.45812,7953.927234,2358.664416,1775.007917,1213.680828,610.6572031,1143.121672,2357.453928,2898.615812,4810.358678
0.200368494,217.1,10912094,17694110.32,3600226.506,1853196.493,12382131.88,6451327.274,5098550.08,1891342.765,1098472.203,933748.1881,555818.658,927470.2831,2335176.621,3206013.178,5201187.709,166405.6893,362108.6179,78064.97396,25699.01714,258359.5217,166186.2962,109978.5171,31163.44245,23544.57563,15945.4606,8709.437279,14633.97268,39361.45843,43606.39835,105828.6804,65.57524592,48.86409614,46.11833353,72.11157076,47.9259746,38.8198511,46.35950923,60.69107314,46.65500113,58.5588721,63.81797586,63.3778881,59.32647606,73.52162295,49.14724144,195.5585705,154.3223892,133.1379321,224.0110279,141.304289,107.8488124,128.4233218,160.6400662,123.9766531,154.1242972,182.364367,162.5302333,198.5090384,221.623027,216.7471937,195.1671676,154.0019188,132.8778864,223.5502234,141.0239962,107.6437046,128.1806226,160.3461204,123.7494446,153.8435321,182.0101474,162.2405858,198.0826071,221.1761139,216.2253162,11182.30503,22979.07773,5418.849748,1657.968814,17560.31911,11986.44603,7955.258723,2359.075181,1775.316578,1213.893331,610.7556815,1143.327089,2357.78058,2899.059145,4810.896153
0.200276243,217.2,10917120.3,17702260.53,3601884.832,1854050.108,12387835.3,6454298.867,5100898.56,1892213.95,1098978.178,934178.2886,556074.6777,927897.4919,2336252.244,3207489.923,5203583.466,166431.3916,362161.4308,78077.42966,25702.82773,258399.8844,166213.8495,109996.8041,31168.86566,23548.65684,15948.25121,8710.84117,14636.60117,39366.87694,43613.06167,105839.7337,65.59531945,48.8794748,46.13221578,72.13409072,47.94056052,38.83129405,46.37315238,60.70846372,46.66840173,58.57559404,63.8370815,63.3956942,59.34563332,73.54425027,49.16474452,195.6183985,154.3708828,133.1779349,224.0809451,141.347231,107.8805957,128.4609724,160.6860784,124.0121957,154.1682984,182.4189502,162.5758859,198.5729582,221.6912034,216.8227963,195.2268897,154.0503229,132.9178204,223.6200128,141.0668629,107.6754348,128.2182109,160.3920589,123.7849304,153.8874633,182.0646371,162.2861675,198.1464045,221.2441685,216.3007563,11184.03343,22982.43872,5419.716968,1658.21483,17563.06909,11988.43335,7956.589824,2359.485828,1775.62515,1214.105774,610.8541303,1143.532448,2358.107127,2899.502342,4811.433445
