Pct_Delta,PCT_Change,M_P_NTV,M_P_STR,M_P_DIS_BAN,M_P_RAD,M_P_DIS_AFF,M_P_CEM,M_P_SEM,M_P_Total_Social,TlncT_P_NTV,TlncT_P_STR,TlncT_P_DIS_BAN,TlncT_P_RAD,TlncT_P_DIS_AFF,TlncT_P_CEM,TlncT_P_SEM,TlncT_P_Total_Social,CPT_P_NTV,CPT_P_STR,CPT_P_DIS_BAN,CPT_P_RAD,CPT_P_DIS_AFF,CPT_P_CEM,CPT_P_SEM,CPT_P_Total_Social,MCPT_P_NTV,MCPT_P_STR,MCPT_P_DIS_BAN,MCPT_P_RAD,MCPT_P_DIS_AFF,MCPT_P_CEM,MCPT_P_SEM,MCPT_P_Total_Social,nMCPT_P_NTV,nMCPT_P_STR,nMCPT_P_DIS_BAN,nMCPT_P_RAD,nMCPT_P_DIS_AFF,nMCPT_P_CEM,nMCPT_P_SEM,nMCPT_P_Total_Social,nMTIncT_P_NTV,nMTIncT_P_STR,nMTIncT_P_DIS_BAN,nMTIncT_P_RAD,nMTIncT_P_DIS_AFF,nMTIncT_P_CEM,nMTIncT_P_SEM,nMTIncT_P_Total_Social
0.200281591,284.1,14667159.19,5696003.529,1059425.439,684558.837,201387.126,36430.7737,2778738.746,10078940.22,416650.8951,227034.8378,84825.07192,27567.88303,22290.01099,4192.081493,186483.7337,540552.1291,35.20251454,25.08867618,12.48953186,24.83175209,9.034859878,8.690378219,14.90070309,18.64563966,128.5096793,58.35161114,26.18586921,45.98844856,15.3144267,11.58768073,32.39591105,44.53668866,128.2252957,58.25846502,26.1485986,45.93309157,15.29852079,11.58111695,32.34779597,44.46387102,22877.16961,19554.25199,8103.11447,2980.678259,2632.765988,629.1409342,17180.38996,45335.41496
0.200211119,284.2,14672321.87,5698008.458,1059798.344,684799.794,201458.012,36443.59692,2779716.831,10082487.89,416691.0685,227069.1973,84839.31265,27573.12254,22294.6397,4193.188119,186513.9253,540631.7864,35.21151034,25.09370943,12.49183087,24.83577234,9.036163612,8.691142847,14.90353509,18.64945448,128.5423917,58.36331548,26.19068752,45.99589276,15.31663619,11.58870009,32.40206709,44.54577939,128.2579417,58.27015274,26.15341091,45.94052811,15.30072837,11.58213593,32.35394395,44.47294851,22879.39706,19557.21133,8104.475153,2981.244762,2633.312704,629.3070148,17183.17146,45342.11572
0.200140696,284.3,14677484.54,5700013.387,1060171.25,685040.751,201528.898,36456.42015,2780694.916,10086035.56,416731.2317,227103.5498,84853.55076,27578.3612,22299.26774,4194.294647,186544.1112,540711.4275,35.22050527,25.09874192,12.49412948,24.83979182,9.037467076,8.691907273,14.90636664,18.65326873,128.5751008,58.37501806,26.19550503,46.00333554,15.31884522,11.5897192,32.40822213,44.55486877,128.2905844,58.28183869,26.1582224,45.94796324,15.3029355,11.58315463,32.36009093,44.48202466,22881.62395,19560.17008,8105.835586,2981.811174,2633.859341,629.4730808,17185.95243,45348.81513
0.200070323,284.4,14682647.22,5702018.316,1060544.156,685281.708,201599.784,36469.24337,2781673.001,10089583.24,416771.3847,227137.8955,84867.78625,27583.59902,22303.89511,4195.401078,186574.2913,540791.0523,35.22949933,25.10377365,12.49642771,24.84381054,9.038770268,8.692671497,14.90919773,18.65708242,128.6078068,58.38671887,26.20032172,46.0107769,15.32105379,11.59073803,32.41437617,44.56395681,128.323224,58.29352288,26.16303309,45.95539695,15.30514216,11.58417306,32.36623691,44.49109946,22883.85027,19563.12823,8107.195769,2982.377494,2634.405899,629.6391322,17188.73287,45355.51316
0.2,284.5,14687809.89,5704023.245,1060917.062,685522.665,201670.67,36482.06659,2782651.085,10093130.91,416811.5275,227172.2343,84882.01912,27588.83599,22308.52182,4196.507411,186604.4657,540870.6609,35.23849252,25.10880462,12.49872556,24.8478285,9.040073191,8.69343552,14.91202836,18.66089555,128.6405096,58.39841791,26.20513761,46.01821686,15.3232619,11.59175659,32.42052922,44.5730435,128.3558603,58.30520529,26.16784297,45.96282926,15.30734837,11.58519123,32.3723819,44.50017292,22886.07603,19566.08579,8108.555702,2982.943722,2634.952379,629.8051689,17191.51278,45362.20984
0.199929726,284.6,14692972.57,5706028.174,1061289.968,685763.622,201741.556,36494.88981,2783629.17,10096678.58,416851.66,227206.5662,84896.24938,27594.07211,22313.14786,4197.613648,186634.6344,540950.2533,35.24748484,25.11383482,12.50102302,24.85184569,9.041375843,8.694199342,14.91485853,18.66470812,128.6732091,58.41011518,26.20995269,46.0256554,15.32546956,11.59277488,32.42668127,44.58212885,128.3884935,58.31688595,26.17265205,45.97026015,15.30955412,11.58620912,32.3785259,44.50924504,22888.30123,19569.04276,8109.915385,2983.509859,2635.498779,629.9711911,17194.29216,45368.90515
0.199859501,284.7,14698135.24,5708033.103,1061662.873,686004.579,201812.442,36507.71303,2784607.255,10100226.26,416891.7824,227240.8912,84910.47702,27599.30738,22317.77323,4198.719787,186664.7974,541029.8294,35.25647629,25.11886427,12.50332009,24.85586212,9.042678225,8.694962962,14.91768825,18.66852012,128.7059055,58.42181068,26.21476697,46.03309253,15.32767676,11.59379291,32.43283233,44.59121285,128.4211235,58.32856483,26.17746032,45.97768964,15.31175942,11.58722675,32.3846689,44.51831582,22890.52587,19571.99914,8111.274819,2984.075905,2636.045101,630.1371987,17197.07102,45375.5991
0.199789326,284.8,14703297.92,5710038.032,1062035.779,686245.536,201883.328,36520.53626,2785585.34,10103773.93,416931.8946,227275.2094,84924.70205,27604.54181,22322.39793,4199.825829,186694.9546,541109.3893,35.26546687,25.12389296,12.50561678,24.85987779,9.043980338,8.695726381,14.92051751,18.67233156,128.7385987,58.43350442,26.21958043,46.04052825,15.3298835,11.59481067,32.4389824,44.60029552,128.4537502,58.34024196,26.18226778,45.98511771,15.31396425,11.58824411,32.39081092,44.52738526,22892.74994,19574.95492,8112.634002,2984.641859,2636.591345,630.3031918,17199.84934,45382.29169
0.1997192,284.9,14708460.59,5712042.961,1062408.685,686486.493,201954.214,36533.35948,2786563.424,10107321.6,416971.9966,227309.5207,84938.92446,27609.7754,22327.02197,4200.931774,186725.1061,541188.933,35.27445658,25.12892088,12.50791309,24.8638927,9.04528218,8.6964896,14.92334631,18.67614245,128.7712887,58.44519639,26.2243931,46.04796256,15.33208979,11.59582816,32.44513147,44.60937684,128.4863738,58.35191732,26.18707444,45.99254438,15.31616863,11.58926121,32.39695194,44.53645336,22894.97345,19577.91012,8113.992937,2985.207721,2637.137509,630.4691702,17202.62715,45388.98292
0.2,285,14713623.27,5714047.891,1062781.591,686727.45,202025.1,36546.1827,2787541.509,10110869.28,417012.0884,227343.8251,84953.14427,27615.00814,22331.64535,4202.037622,186755.252,541268.4606,35.28344543,25.13394805,12.51020901,24.86790685,9.046583753,8.697252617,14.92617466,18.67995277,128.8039755,58.4568866,26.22920495,46.05539546,15.33429561,11.59684538,32.45127956,44.61845682,128.5189942,58.36359092,26.19188029,45.99996964,15.31837256,11.59027803,32.40309197,44.54552012,22897.19641,19580.86472,8115.351621,2985.773492,2637.683595,630.6351341,17205.40442,45395.67279
0.200280603,285.1,14718785.94,5716052.82,1063154.497,686968.407,202095.986,36559.00592,2788519.594,10114416.95,417052.1701,227378.1227,84967.36147,27620.24003,22336.26806,4203.143372,186785.3921,541347.9719,35.29243341,25.13897446,12.51250455,24.87192024,9.047885057,8.698015433,14.92900255,18.68376252,128.836659,58.46857505,26.234016,46.06282696,15.33650099,11.59786234,32.45742664,44.62753546,128.5516115,58.37526275,26.19668534,46.00739349,15.32057602,11.59129459,32.409231,44.55458554,22899.4188,19583.81873,8116.710057,2986.339172,2638.229603,630.8010835,17208.18117,45402.3613
0.200210379,285.2,14723948.62,5718057.749,1063527.403,687209.364,202166.872,36571.82914,2789497.678,10117964.62,417092.2415,227412.4134,84981.57606,27625.47108,22340.8901,4204.249026,186815.5264,541427.4671,35.30142052,25.14400012,12.5147997,24.87593286,9.049186092,8.698778049,14.93182998,18.68757172,128.8693395,58.48026173,26.23882624,46.07025705,15.3387059,11.59887902,32.46357274,44.63661276,128.5842255,58.38693283,26.20148958,46.01481594,15.32277904,11.59231088,32.41536905,44.56364962,22901.64063,19586.77215,8118.068244,2986.904761,2638.775532,630.9670182,17210.9574,45409.04845
0.200140203,285.3,14729111.29,5720062.678,1063900.308,687450.321,202237.758,36584.65237,2790475.763,10121512.3,417132.3028,227446.6973,84995.78805,27630.70129,22345.51148,4205.354583,186845.6551,541506.9461,35.31040677,25.14902501,12.51709447,24.87994473,9.050486857,8.699540465,14.93465696,18.69138036,128.9020167,58.49194665,26.24363568,46.07768573,15.34091036,11.59989544,32.46971785,44.64568872,128.6168364,58.39860115,26.20629302,46.02223698,15.32498159,11.5933269,32.42150611,44.57271236,22903.8619,19589.72498,8119.426181,2987.470258,2639.321382,631.1329385,17213.73309,45415.73425
0.200070077,285.4,14734273.96,5722067.607,1064273.214,687691.278,202308.644,36597.47559,2791453.848,10125059.97,417172.354,227480.9743,85009.99743,27635.93066,22350.1322,4206.460043,186875.7781,541586.4089,35.31939215,25.15404915,12.51938885,24.88395584,9.051787353,8.70030268,14.93748348,18.69518844,128.9346907,58.50362981,26.24844432,46.085113,15.34311436,11.6009116,32.47586196,44.65476334,128.649444,58.41026771,26.21109566,46.02965662,15.32718369,11.59434266,32.42764218,44.58177377,22906.08261,19592.67722,8120.78387,2988.035664,2639.867154,631.2988442,17216.50827,45422.41869
0.2,285.5,14739436.64,5724072.536,1064646.12,687932.235,202379.53,36610.29881,2792431.933,10128607.64,417212.395,227515.2444,85024.20421,27641.15918,22354.75225,4207.565407,186905.8954,541665.8556,35.32837666,25.15907253,12.52168285,24.88796619,9.053087581,8.701064694,14.94030954,18.69899596,128.9673615,58.51531121,26.25325215,46.09253887,15.34531791,11.60192748,32.48200509,44.66383663,128.6820485,58.42193251,26.21589749,46.03707486,15.32938534,11.59535814,32.43377726,44.59083384,22908.30276,19595.62887,8122.14131,2988.600979,2640.412848,631.4647354,17219.28291,45429.10177
0.199929972,285.6,14744599.31,5726077.465,1065019.026,688173.192,202450.416,36623.12203,2793410.017,10132155.32,417252.4259,227549.5078,85038.40838,27646.38686,22359.37164,4208.670673,186936.007,541745.2862,35.33736031,25.16409515,12.52397647,24.89197578,9.054387539,8.701826509,14.94313515,18.70280292,129.0000292,58.52699085,26.25805918,46.09996334,15.347521,11.6029431,32.48814723,44.67290858,128.7146498,58.43359556,26.22069852,46.04449169,15.33158653,11.59637337,32.43991135,44.59989258,22910.52236,19598.57993,8123.498502,2989.166203,2640.958463,631.630612,17222.05704,45435.7835
0.199859993,285.7,14749761.99,5728082.394,1065391.932,688414.149,202521.302,36635.94525,2794388.102,10135702.99,417292.4466,227583.7642,85052.60996,27651.61369,22363.99037,4209.775843,186966.1129,541824.7006,35.3463431,25.16911702,12.52626971,24.89598461,9.05568723,8.702588123,14.94596031,18.70660931,129.0326937,58.53866873,26.26286541,46.1073864,15.34972364,11.60395846,32.49428837,44.68197919,128.747248,58.44525685,26.22549875,46.05190711,15.33378726,11.59738832,32.44604445,44.60894998,22912.74139,19601.5304,8124.855445,2989.731336,2641.504,631.7964741,17224.83064,45442.46388
0.199790063,285.8,14754924.66,5730087.323,1065764.838,688655.106,202592.188,36648.76848,2795366.187,10139250.66,417332.4572,227618.0139,85066.80894,27656.83969,22368.60843,4210.880916,186996.2131,541904.0989,35.35532502,25.17413813,12.52856256,24.89999269,9.056986652,8.703349538,14.94878501,18.71041515,129.065355,58.55034486,26.26767083,46.11480806,15.35192582,11.60497354,32.50042853,44.69104846,128.7798429,58.45691638,26.23029818,46.05932114,15.33598755,11.59840301,32.45217656,44.61800605,22914.95987,19604.48028,8126.21214,2990.296378,2642.049459,631.9623217,17227.60371,45449.1429
0.199720182,285.9,14760087.34,5732092.252,1066137.743,688896.063,202663.074,36661.5917,2796344.272,10142798.34,417372.4577,227652.2567,85081.00532,27662.06484,22373.22583,4211.985893,187026.3076,541983.4811,35.36430607,25.17915849,12.53085503,24.904,9.058285805,8.704110753,14.95160925,18.71422044,129.0980131,58.56201923,26.27247545,46.12222832,15.35412755,11.60598836,32.5065677,44.70011641,128.8124347,58.46857416,26.2350968,46.06673377,15.33818737,11.59941743,32.45830769,44.62706078,22917.17779,19607.42958,8127.568587,2990.861329,2642.59484,632.1281548,17230.37626,45455.82057
0.2,286,14765250.01,5734097.181,1066510.649,689137.02,202733.96,36674.41492,2797322.356,10146346.01,417412.448,227686.4927,85095.1991,27667.28916,22377.84257,4213.090772,187056.3964,542062.8472,35.37328626,25.18417809,12.53314712,24.90800657,9.059584691,8.704871768,14.95443305,18.71802516,129.130668,58.57369185,26.27727927,46.12964718,15.35632883,11.60700292,32.51270589,44.70918301,128.8450233,58.48023019,26.23989463,46.074145,15.34038675,11.60043159,32.46443783,44.63611418,22919.39515,19610.37829,8128.924786,2991.42619,2643.140142,632.2939734,17233.14829,45462.49689
0.200279623,286.1,14770412.69,5736102.11,1066883.555,689377.977,202804.846,36687.23814,2798300.441,10149893.68,417452.4283,227720.7219,85109.39029,27672.51263,22382.45865,4214.195556,187086.4796,542142.1972,35.38226559,25.18919694,12.53543882,24.91201237,9.060883309,8.705632584,14.95725638,18.72182932,129.1633198,58.58536271,26.28208229,46.13706464,15.35852964,11.6080172,32.51884308,44.71824828,128.8776088,58.49188446,26.24469165,46.08155482,15.34258567,11.60144548,32.47056699,44.64516625,22921.61195,19613.32641,8130.280737,2991.990959,2643.685366,632.4597776,17235.91979,45469.17186
0.200209644,286.2,14775575.36,5738107.04,1067256.461,689618.934,202875.732,36700.06136,2799278.526,10153441.36,417492.3984,227754.9442,85123.57888,27677.73527,22387.07407,4215.300242,187116.5571,542221.5311,35.39124406,25.19421503,12.53773014,24.91601742,9.062181659,8.7063932,14.96007927,18.72563293,129.1959684,58.59703181,26.2868845,46.14448069,15.36073001,11.60903123,32.52497929,44.72731222,128.9101911,58.50353699,26.24948788,46.08896325,15.34478413,11.60245911,32.47669516,44.65421699,22923.8282,19616.27394,8131.63644,2992.555637,2644.230512,632.6255672,17238.69077,45475.84548
0.200139714,286.3,14780738.04,5740111.969,1067629.367,689859.891,202946.618,36712.88459,2800256.611,10156989.03,417532.3584,227789.1598,85137.76489,27682.95706,22391.68882,4216.404832,187146.6289,542300.8489,35.40022166,25.19923237,12.54002108,24.92002171,9.063479741,8.707153617,14.9629017,18.72943598,129.2286138,58.60869917,26.29168592,46.15189535,15.36292992,11.61004498,32.53111452,44.73637483,128.9427702,58.51518776,26.2542833,46.09637028,15.34698215,11.60347247,32.48282235,44.6632664,22926.04389,19619.22088,8132.991895,2993.120225,2644.77558,632.7913423,17241.46123,45482.51774
0.200069832,286.4,14785900.71,5742116.898,1068002.272,690100.848,203017.504,36725.70781,2801234.695,10160536.7,417572.3084,227823.3685,85151.9483,27688.17802,22396.30292,4217.509326,187176.695,542380.1507,35.4091984,25.20424896,12.54231164,24.92402525,9.064777556,8.707913834,14.96572367,18.73323847,129.261256,58.62036477,26.29648654,46.15930861,15.36512938,11.61105847,32.53724876,44.7454361,128.9753461,58.52683678,26.25907793,46.10377592,15.34917971,11.60448556,32.48894855,44.67231447,22928.25902,19622.16724,8134.347104,2993.684722,2645.32057,632.957103,17244.23116,45489.18866
0.2,286.5,14791063.39,5744121.827,1068375.178,690341.805,203088.39,36738.53103,2802212.78,10164084.38,417612.2482,227857.5704,85166.12912,27693.39813,22400.91635,4218.613723,187206.7555,542459.4364,35.41817428,25.20926479,12.54460182,24.92802803,9.066075103,8.708673853,14.9685452,18.73704041,129.2938951,58.63202862,26.30128635,46.16672048,15.36732839,11.6120717,32.54338201,44.75449605,129.0079189,58.53848406,26.26387176,46.11118015,15.35137681,11.60549839,32.49507377,44.68136122,22930.4736,19625.11302,8135.702064,2994.249129,2645.865481,633.1228492,17247.00058,45495.85823
0.199930216,286.6,14796226.06,5746126.756,1068748.084,690582.762,203159.276,36751.35425,2803190.865,10167632.05,417652.178,227891.7655,85180.30736,27698.61741,22405.52912,4219.718024,187236.8103,542538.706,35.4271493,25.21427987,12.54689161,24.93203006,9.067372384,8.709433673,14.97136627,18.74084178,129.326531,58.64369072,26.30608537,46.17413094,15.36952694,11.61308466,32.54951428,44.76355466,129.0404885,58.55012958,26.26866478,46.118583,15.35357347,11.60651095,32.501198,44.69040664,22932.68762,19628.0582,8137.056778,2994.813444,2646.410315,633.2885809,17249.76947,45502.52646
0.199860481,286.7,14801388.74,5748131.685,1069120.99,690823.719,203230.162,36764.17747,2804168.95,10171179.73,417692.0977,227925.9539,85194.483,27703.83585,22410.14123,4220.822229,187266.8594,542617.9597,35.43612345,25.21929419,12.54918103,24.93603134,9.068669397,8.710193294,14.97418688,18.74464261,129.3591637,58.65535107,26.31088359,46.18154001,15.37172505,11.61409735,32.55564556,44.77261194,129.0730549,58.56177336,26.27345701,46.12598445,15.35576967,11.60752325,32.50732125,44.69945073,22934.90108,19631.0028,8138.411244,2995.37767,2646.955071,633.4542982,17252.53784,45509.19333
0.199790795,286.8,14806551.41,5750136.614,1069493.896,691064.676,203301.048,36777.0007,2805147.034,10174727.4,417732.0073,227960.1354,85208.65607,27709.05346,22414.75269,4221.926337,187296.9029,542697.1972,35.44509675,25.22430777,12.55147006,24.94003186,9.069966143,8.710952716,14.97700705,18.74844287,129.3917932,58.66700967,26.31568101,46.18894769,15.37392269,11.61510979,32.56177586,44.7816679,129.1056182,58.57341539,26.27824845,46.1333845,15.35796542,11.60853528,32.51344352,44.70849349,22937.114,19633.94682,8139.765464,2995.941804,2647.499749,633.620001,17255.30569,45515.85886
0.199721157,286.9,14811714.09,5752141.543,1069866.802,691305.633,203371.934,36789.82392,2806125.119,10178275.07,417771.9068,227994.3101,85222.82655,27714.27023,22419.36348,4223.03035,187326.9407,542776.4188,35.45406918,25.22932059,12.55375872,24.94403163,9.071262623,8.71171194,14.97982676,18.75224258,129.4244196,58.67866653,26.32047763,46.19635397,15.37611989,11.61612195,32.56790518,44.79072252,129.1381783,58.58505568,26.28303908,46.14078316,15.36016072,11.60954705,32.51956481,44.71753493,22939.32635,19636.89025,8141.119436,2996.505849,2648.044349,633.7856894,17258.07301,45522.52305
0.2,287,14816876.76,5754146.472,1070239.707,691546.59,203442.82,36802.64714,2807103.204,10181822.75,417811.7963,228028.4781,85236.99444,27719.48616,22423.97362,4224.134266,187356.9729,542855.6243,35.46304076,25.23433266,12.55604699,24.94803064,9.072558836,8.712470965,14.98264602,18.75604173,129.4570429,58.69032164,26.32527345,46.20375886,15.37831664,11.61713385,32.57403352,44.79977582,129.1707353,58.59669422,26.28782892,46.14818043,15.36235557,11.61055856,32.52568512,44.72657504,22941.53815,19639.83309,8142.473162,2997.069802,2648.588872,633.9513634,17260.83982,45529.18589
0.200278649,287.1,14822039.44,5756151.401,1070612.613,691787.547,203513.706,36815.47036,2808081.289,10185370.42,417851.6758,228062.6392,85251.15976,27724.70125,22428.5831,4225.238085,187386.9994,542934.8139,35.47201147,25.23934399,12.55833488,24.9520289,9.073854783,8.713229792,14.98546483,18.75984033,129.4896629,58.701975,26.33006848,46.21116235,15.38051293,11.61814549,32.58016087,44.80882779,129.2032891,58.60833102,26.29261796,46.15557631,15.36454997,11.6115698,32.53180444,44.73561382,22943.7494,19642.77536,8143.826641,2997.633666,2649.133316,634.1170229,17263.6061,45535.84739
0.200208914,287.2,14827202.11,5758156.33,1070985.519,692028.504,203584.592,36828.29358,2809059.373,10188918.09,417891.5452,228096.7936,85265.3225,27729.91551,22433.19192,4226.341809,187417.0202,543013.9874,35.48098133,25.24435456,12.56062239,24.95602642,9.075150463,8.71398842,14.98828319,18.76363838,129.5222798,58.71362662,26.33486271,46.21856445,15.38270877,11.61915686,32.58628724,44.81787844,129.2358398,58.61996608,26.29740621,46.16297079,15.36674391,11.61258078,32.53792278,44.74465128,22945.9601,19645.71703,8145.179874,2998.197439,2649.677683,634.282668,17266.37187,45542.50754
