Pct_Delta,PCT_Change,M_P_NTV,M_P_TTV,M_P_CTVP,M_P_CTVNP,M_P_DD,M_P_STRP,M_P_STRNP,M_P_YOT,M_P_CIN,M_P_DISP,M_P_DISNP,M_P_SEM,M_P_PAID_SOCIAL,M_P_DCI,M_P_DRD,TlncT_P_NTV,TlncT_P_TTV,TlncT_P_CTVP,TlncT_P_CTVNP,TlncT_P_DD,TlncT_P_STRP,TlncT_P_STRNP,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DISP,TlncT_P_DISNP,TlncT_P_SEM,TlncT_P_PAID_SOCIAL,TlncT_P_DCI,TlncT_P_DRD,CPT_P_NTV,CPT_P_TTV,CPT_P_CTVP,CPT_P_CTVNP,CPT_P_DD,CPT_P_STRP,CPT_P_STRNP,CPT_P_YOT,CPT_P_CIN,CPT_P_DISP,CPT_P_DISNP,CPT_P_SEM,CPT_P_PAID_SOCIAL,CPT_P_DCI,CPT_P_DRD,MCPT_P_NTV,MCPT_P_TTV,MCPT_P_CTVP,MCPT_P_CTVNP,MCPT_P_DD,MCPT_P_STRP,MCPT_P_STRNP,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DISP,MCPT_P_DISNP,MCPT_P_SEM,MCPT_P_PAID_SOCIAL,MCPT_P_DCI,MCPT_P_DRD,nMCPT_P_NTV,nMCPT_P_TTV,nMCPT_P_CTVP,nMCPT_P_CTVNP,nMCPT_P_DD,nMCPT_P_STRP,nMCPT_P_STRNP,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DISP,nMCPT_P_DISNP,nMCPT_P_SEM,nMCPT_P_PAID_SOCIAL,nMCPT_P_DCI,nMCPT_P_DRD,nMTIncT_P_NTV,nMTIncT_P_TTV,nMTIncT_P_CTVP,nMTIncT_P_CTVNP,nMTIncT_P_DD,nMTIncT_P_STRP,nMTIncT_P_STRNP,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DISP,nMTIncT_P_DISNP,nMTIncT_P_SEM,nMTIncT_P_PAID_SOCIAL,nMTIncT_P_DCI,nMTIncT_P_DRD
0.199812822,213.7,73268669.62,17889897.77,4036213.545,11301239.68,29931061.49,25964624.1,65169466.12,23491504.67,14054300.73,59854457.27,4482453.956,63251285.58,58978758.46,7906348.654,12166216.67,1052689.139,298257.3334,68895.33302,193579.7989,473660.3513,521188.5726,1168804.931,575179.817,237765.3029,1393981.013,124879.5899,1401208.195,1100220.68,110103.5228,251359.8251,69.60143019,59.98141794,58.58471638,58.38026354,63.19097937,49.81809937,55.75735041,40.84201839,59.10997339,42.93778518,35.89420784,45.14053357,53.60629875,71.80831686,48.40159586,226.5094113,207.8225878,142.1749046,208.2876982,200.8304382,175.2050358,226.8099261,166.3874054,218.9632162,202.523816,133.7852288,225.7449105,206.4916445,224.4366891,150.2106284,226.5094113,207.8225878,142.1749046,208.2876982,200.8304382,175.2050358,226.8099261,166.3874054,218.9632162,202.523816,133.7852288,225.7449105,206.4916445,224.4366891,150.2106284,323.4685446,86.08254739,28.38907158,54.25783556,149.0364795,148.1956496,287.3307498,141.185594,64.18566995,295.542808,33.5048495,280.1891987,285.6229781,35.22752313,80.99437971
0.199719364,213.8,73302955.38,17898269.27,4038102.274,11306528.04,29945067.6,25976774.13,65199961.89,23502497.42,14060877.38,59882465.91,4484551.501,63280883.75,59006357.31,7910048.396,12171909.8,1052840.505,298297.6153,68908.61757,193605.1887,473730.0923,521257.9201,1168939.386,575245.8842,237795.3383,1394119.311,124895.2684,1401339.309,1100354.336,110120.0074,251397.7261,69.62398868,60.00138233,58.60083131,58.39992266,63.2112422,49.8347807,55.77702543,40.85643733,59.1301641,42.95361627,35.90649637,45.15743143,53.62486918,71.83116478,48.41694469,226.582455,207.8917041,142.213049,208.3575512,200.8941046,175.2634111,226.8898598,166.4456522,219.0379919,202.5982315,133.8308342,225.8293959,206.56271,224.5080835,150.2577785,226.582455,207.8917041,142.213049,208.3575512,200.8941046,175.2634111,226.8898598,166.4456522,219.0379919,202.5982315,133.8308342,225.8293959,206.56271,224.5080835,150.2577785,323.5155846,86.0941967,28.39473805,54.26502654,149.0589664,148.2156142,287.3639304,141.2022309,64.19378325,295.5725006,33.5091052,280.2154409,285.6583229,35.23279997,81.00685315
0.199625993,213.9,73337241.14,17906640.77,4039991.003,11311816.41,29959073.71,25988924.17,65230457.66,23513490.17,14067454.03,59910474.54,4486649.046,63310481.92,59033956.17,7913748.138,12177602.93,1052991.822,298337.8839,68921.89855,193630.5699,473799.8111,521327.2445,1169073.794,575311.9283,237825.3635,1394257.558,124910.9415,1401470.373,1100487.946,110136.4867,251435.6152,69.64654391,60.02134403,58.61694306,58.41957919,63.23150201,49.85145979,55.79669819,40.87085459,59.15035227,42.96944578,35.91878335,45.17432772,53.64343734,71.85400927,48.43229119,226.655488,207.9608111,142.2511856,208.4273949,200.9577613,175.3217786,226.9697843,166.503892,219.1127582,202.6726395,133.8764337,225.9138734,206.6337667,224.5794672,150.3049214,226.655488,207.9608111,142.2511856,208.4273949,200.9577613,175.3217786,226.9697843,166.503892,219.1127582,202.6726395,133.8764337,225.9138734,206.6337667,224.5794672,150.3049214,323.5626095,86.10584214,28.40040303,54.27221511,149.0814463,148.2355722,287.3970994,141.2188621,64.20189378,295.6021824,33.51335946,280.2416734,285.6936556,35.23807513,81.01932271
0.2,214,73371526.9,17915012.27,4041879.732,11317104.78,29973079.82,26001074.2,65260953.43,23524482.91,14074030.68,59938483.18,4488746.591,63340080.09,59061555.03,7917447.88,12183296.06,1053143.09,298378.1391,68935.17597,193655.9426,473869.5079,521396.5458,1169208.155,575377.9493,237855.3784,1394395.754,124926.6093,1401601.388,1100621.51,110152.9608,251473.4924,69.66909588,60.04130304,58.63305163,58.43923314,63.25175881,49.86813666,55.81636868,40.88527019,59.17053788,42.98527372,35.93106879,45.19122242,53.66200323,71.87685036,48.44763535,226.7285103,208.0299087,142.2893146,208.4972293,201.0214083,175.3801381,227.0496996,166.562125,219.187515,202.74704,133.9220275,225.998343,206.7048145,224.6508402,150.3520569,226.7285103,208.0299087,142.2893146,208.4972293,201.0214083,175.3801381,227.0496996,166.562125,219.187515,202.74704,133.9220275,225.998343,206.7048145,224.6508402,150.3520569,323.6096193,86.1174837,28.4060665,54.27940129,149.1039192,148.2555236,287.4302566,141.2354875,64.21000154,295.6318533,33.51761226,280.267896,285.7289762,35.24334862,81.03178838
0.200373657,214.1,73405812.66,17923383.77,4043768.461,11322393.14,29987085.93,26013224.24,65291449.21,23535475.66,14080607.33,59966491.82,4490844.136,63369678.26,59089153.89,7921147.622,12188989.19,1053294.309,298418.3809,68948.44983,193681.3068,473939.1827,521465.8241,1169342.468,575443.9472,237885.3831,1394533.9,124942.2717,1401732.355,1100755.028,110169.4297,251511.3577,69.6916446,60.06125935,58.64915702,58.45888451,63.27201259,49.8848113,55.83603691,40.89968411,59.19072095,43.00110009,35.94335268,45.20811555,53.68056685,71.89968802,48.46297718,226.801522,208.0989969,142.3274358,208.5670545,201.0850456,175.4384898,227.1296057,166.620351,219.2622624,202.821433,133.9676155,226.0828046,206.7758536,224.7222026,150.3991852,226.801522,208.0989969,142.3274358,208.5670545,201.0850456,175.4384898,227.1296057,166.620351,219.2622624,202.821433,133.9676155,226.0828046,206.7758536,224.7222026,150.3991852,323.656614,86.1291214,28.41172847,54.28658506,149.126385,148.2754683,287.4634022,141.2521071,64.21810654,295.6615134,33.52186363,280.2941089,285.7642847,35.24862043,81.04425017
0.200280112,214.2,73440098.42,17931755.27,4045657.189,11327681.51,30001092.05,26025374.27,65321944.98,23546468.41,14087183.98,59994500.45,4492941.682,63399276.43,59116752.74,7924847.364,12194682.32,1053445.48,298458.6094,68961.72014,193706.6625,474008.8353,521535.0794,1169476.734,575509.922,237915.3775,1394671.995,124957.9288,1401863.272,1100888.501,110185.8933,251549.2112,69.71419007,60.08121297,58.66525924,58.47853329,63.29226337,49.90148372,55.85570288,40.91409637,59.21090148,43.01692488,35.95563502,45.2250071,53.69912821,71.92252227,48.47831667,226.8745231,208.1680759,142.3655494,208.6368704,201.1486732,175.4968336,227.2095026,166.6785701,219.3370004,202.8958185,134.0131976,226.1672584,206.8468838,224.7935543,150.4463062,226.8745231,208.1680759,142.3655494,208.6368704,201.1486732,175.4968336,227.2095026,166.6785701,219.3370004,202.8958185,134.0131976,226.1672584,206.8468838,224.7935543,150.4463062,323.7035935,86.14075523,28.41738895,54.29376643,149.1488438,148.2954064,287.4965362,141.2687209,64.22620877,295.6911626,33.52611355,280.3203119,285.7995812,35.25389057,81.05670807
0.200186654,214.3,73474384.18,17940126.77,4047545.918,11332969.88,30015098.16,26037524.31,65352440.75,23557461.16,14093760.63,60022509.09,4495039.227,63428874.59,59144351.6,7928547.106,12200375.45,1053596.602,298498.8245,68974.98689,193732.0097,474078.466,521604.3116,1169610.953,575575.8738,237945.3617,1394810.04,124973.5806,1401994.141,1101021.927,110202.3517,251587.0528,69.73673229,60.1011639,58.68135828,58.49817949,63.31251114,49.91815391,55.87536659,40.92850697,59.23107946,43.03274811,35.96791582,45.24189707,53.7176873,71.94535312,48.49365384,226.9475136,208.2371455,142.4036553,208.7066771,201.2122912,175.5551696,227.2893902,166.7367824,219.4117289,202.9701965,134.058774,226.2517043,206.9179052,224.8648954,150.4934198,226.9475136,208.2371455,142.4036553,208.7066771,201.2122912,175.5551696,227.2893902,166.7367824,219.4117289,202.9701965,134.058774,226.2517043,206.9179052,224.8648954,150.4934198,323.7505581,86.1523852,28.42304792,54.3009454,149.1712956,148.3153379,287.5296585,141.2853291,64.23430824,295.720801,33.53036203,280.3465051,285.8348656,35.25915903,81.06916209
0.200093284,214.4,73508669.94,17948498.27,4049434.647,11338258.24,30029104.27,26049674.34,65382936.52,23568453.91,14100337.28,60050517.73,4497136.772,63458472.76,59171950.46,7932246.848,12206068.58,1053747.676,298539.0262,68988.2501,193757.3485,474148.0746,521673.5208,1169745.124,575641.8025,237975.3358,1394948.033,124989.2271,1402124.96,1101155.308,110218.8049,251624.8825,69.75927126,60.12111214,58.69745415,58.51782311,63.3327559,49.93482188,55.89502804,40.9429159,59.2512549,43.04856976,35.98019508,45.25878546,53.73624414,71.96818055,48.50898867,227.0204934,208.3062058,142.4417535,208.7764745,201.2758994,175.6134977,227.3692687,166.7949877,219.4864481,203.0445671,134.1043446,226.3361424,206.9889177,224.9362258,150.5405263,227.0204934,208.3062058,142.4417535,208.7764745,201.2758994,175.6134977,227.3692687,166.7949877,219.4864481,203.0445671,134.1043446,226.3361424,206.9889177,224.9362258,150.5405263,323.7975076,86.16401132,28.42870541,54.30812198,149.1937403,148.3352628,287.5627691,141.3019314,64.24240494,295.7504285,33.53460907,280.3726886,285.8701379,35.26442582,81.08161224
0.2,214.5,73542955.7,17956869.77,4051323.376,11343546.61,30043110.38,26061824.38,65413432.3,23579446.66,14106913.93,60078526.36,4499234.317,63488070.93,59199549.32,7935946.59,12211761.71,1053898.701,298579.2147,69001.50976,193782.6788,474217.6613,521742.707,1169879.249,575707.7083,238005.2996,1395085.977,125004.8682,1402255.731,1101288.643,110235.2528,251662.7004,69.78180698,60.14105769,58.71354685,58.53746415,63.35299766,49.95148763,55.91468724,40.95732317,59.27142779,43.06438984,35.99247279,45.27567228,53.75479871,71.99100457,48.52432118,227.0934627,208.3752568,142.479844,208.8462627,201.339498,175.6718179,227.449138,166.8531861,219.5611578,203.1189302,134.1499095,226.4205725,207.0599215,225.0075455,150.5876254,227.0934627,208.3752568,142.479844,208.8462627,201.339498,175.6718179,227.449138,166.8531861,219.5611578,203.1189302,134.1499095,226.4205725,207.0599215,225.0075455,150.5876254,323.844442,86.17563357,28.43436139,54.31529616,149.216178,148.3551812,287.5958682,141.318528,64.25049889,295.7800452,33.53885467,280.3988623,285.9053983,35.26969094,81.09405852
0.199906803,214.6,73577241.46,17965241.28,4053212.105,11348834.98,30057116.49,26073974.41,65443928.07,23590439.41,14113490.58,60106535,4501331.862,63517669.1,59227148.17,7939646.332,12217454.83,1054049.677,298619.3898,69014.76587,193808.0006,474287.2259,521811.8703,1170013.326,575773.5911,238035.2532,1395223.87,125020.504,1402386.453,1101421.932,110251.6956,251700.5065,69.80433946,60.16100056,58.72963639,58.55710262,63.37323641,49.96815116,55.93434418,40.97172878,59.29159815,43.08020836,36.00474896,45.29255752,53.77335102,72.0138252,48.53965136,227.1664213,208.4442985,142.5179269,208.9160417,201.4030869,175.7301303,227.528998,166.9113776,219.6358582,203.1932859,134.1954685,226.5049948,207.1309165,225.0788546,150.6347173,227.1664213,208.4442985,142.5179269,208.9160417,201.4030869,175.7301303,227.528998,166.9113776,219.6358582,203.1932859,134.1954685,226.5049948,207.1309165,225.0788546,150.6347173,323.8913614,86.18725198,28.44001589,54.32246795,149.2386087,148.3750929,287.6289556,141.3351189,64.25859009,295.8096511,33.54309883,280.4250262,285.9406466,35.27495439,81.10650092
0.199813694,214.7,73611527.22,17973612.78,4055100.834,11354123.35,30071122.61,26086124.45,65474423.84,23601432.16,14120067.23,60134543.64,4503429.407,63547267.27,59254747.03,7943346.074,12223147.96,1054200.605,298659.5516,69028.01844,193833.3139,474356.7686,521881.0106,1170147.356,575839.4509,238065.1966,1395361.712,125036.1345,1402517.126,1101555.176,110268.1331,251738.3008,69.82686869,60.18094074,58.74572276,58.57673851,63.39347216,49.98481247,55.95399886,40.98613272,59.31176597,43.0960253,36.01702359,45.30944119,53.79190107,72.03664241,48.55497921,227.2393693,208.5133308,142.5560021,208.9858114,201.4666662,175.7884349,227.6088489,166.9695623,219.7105491,203.267634,134.2410218,226.5894093,207.2019026,225.1501531,150.6818019,227.2393693,208.5133308,142.5560021,208.9858114,201.4666662,175.7884349,227.6088489,166.9695623,219.7105491,203.267634,134.2410218,226.5894093,207.2019026,225.1501531,150.6818019,323.9382658,86.19886654,28.44566889,54.32963736,149.2610325,148.394998,287.6620314,141.3517041,64.26667852,295.8392462,33.54734155,280.4511803,285.9758828,35.28021617,81.11893946
0.19972067,214.8,73645812.98,17981984.28,4056989.562,11359411.71,30085128.72,26098274.48,65504919.62,23612424.91,14126643.88,60162552.28,4505526.952,63576865.43,59282345.89,7947045.816,12228841.09,1054351.484,298699.7001,69041.26747,193858.6188,474426.2893,521950.1279,1170281.34,575905.2877,238095.1298,1395499.504,125051.7598,1402647.751,1101688.374,110284.5654,251776.0833,69.84939469,60.20087824,58.76180596,58.59637183,63.41370492,50.00147156,55.97365129,41.000535,59.33193126,43.11184068,36.02929668,45.32632329,53.81044886,72.05945623,48.57030475,227.3123068,208.5823539,142.5940697,209.0555719,201.5302359,175.8467316,227.6886907,167.02774,219.7852306,203.3419748,134.2865693,226.6738158,207.27288,225.221441,150.7288792,227.3123068,208.5823539,142.5940697,209.0555719,201.5302359,175.8467316,227.6886907,167.02774,219.7852306,203.3419748,134.2865693,226.6738158,207.27288,225.221441,150.7288792,323.9851552,86.21047725,28.4513204,54.33680437,149.2834492,148.4148965,287.6950956,141.3682835,64.27476421,295.8688306,33.55158284,280.4773247,286.0111071,35.28547629,81.13137414
0.199627734,214.9,73680098.74,17990355.78,4058878.291,11364700.08,30099134.83,26110424.51,65535415.39,23623417.66,14133220.53,60190560.91,4507624.497,63606463.6,59309944.75,7950745.558,12234534.22,1054502.316,298739.8353,69054.51296,193883.9153,474495.7881,522019.2224,1170415.276,575971.1016,238125.0529,1395637.245,125067.3797,1402778.327,1101821.526,110300.9926,251813.8539,69.87191745,60.22081306,58.77788601,58.61600257,63.43393468,50.01812844,55.99330147,41.01493563,59.35209401,43.12765449,36.04156822,45.34320382,53.8289944,72.08226665,48.58562796,227.3852336,208.6513677,142.6321296,209.1253232,201.5937959,175.9050205,227.7685232,167.0859109,219.8599028,203.416308,134.332111,226.7582145,207.3438486,225.2927183,150.7759493,227.3852336,208.6513677,142.6321296,209.1253232,201.5937959,175.9050205,227.7685232,167.0859109,219.8599028,203.416308,134.332111,226.7582145,207.3438486,225.2927183,150.7759493,324.0320295,86.22208412,28.45697042,54.343969,149.3058589,148.4347885,287.7281482,141.3848572,64.28284715,295.8984041,33.55582269,280.5034593,286.0463194,35.29073474,81.14380495
0.2,215,73714384.5,17998727.28,4060767.02,11369988.45,30113140.94,26122574.55,65565911.16,23634410.41,14139797.18,60218569.55,4509722.043,63636061.77,59337543.6,7954445.3,12240227.35,1054653.098,298779.9573,69067.75492,193909.2033,474565.265,522088.294,1170549.165,576036.8926,238154.9658,1395774.937,125082.9943,1402908.855,1101954.633,110317.4145,251851.6128,69.89443697,60.2407452,58.79396289,58.63563075,63.45416144,50.0347831,56.0129494,41.02933459,59.37225423,43.14346674,36.05383823,45.36008277,53.84753769,72.10507367,48.60094885,227.4581499,208.7203722,142.6701818,209.1950652,201.6573462,175.9633015,227.8483466,167.1440749,219.9345656,203.4906339,134.3776469,226.8426054,207.4148084,225.3639849,150.8230121,227.4581499,208.7203722,142.6701818,209.1950652,201.6573462,175.9633015,227.8483466,167.1440749,219.9345656,203.4906339,134.3776469,226.8426054,207.4148084,225.3639849,150.8230121,324.0788889,86.23368715,28.46261895,54.35113124,149.3282616,148.4546739,287.7611892,141.4014252,64.29092734,295.9279668,33.56006111,280.5295842,286.0815197,35.29599152,81.15623191
0.20037192,215.1,73748670.26,18007098.78,4062655.749,11375276.81,30127147.05,26134724.58,65596406.93,23645403.15,14146373.83,60246578.19,4511819.588,63665659.94,59365142.46,7958145.042,12245920.48,1054803.833,298820.066,69080.99335,193934.4829,474634.7201,522157.3427,1170683.008,576102.6607,238184.8686,1395912.577,125098.6036,1403039.334,1102087.694,110333.8312,251889.3599,69.91695326,60.26067467,58.81003662,58.65525635,63.47438521,50.05143555,56.03259508,41.0437319,59.39241191,43.15927742,36.06610671,45.37696016,53.86607872,72.1278773,48.61626742,227.5310556,208.7893675,142.7082264,209.2647981,201.7208869,176.0215748,227.9281608,167.202232,220.009219,203.5649522,134.4231771,226.9269884,207.4857595,225.4352409,150.8700677,227.5310556,208.7893675,142.7082264,209.2647981,201.7208869,176.0215748,227.9281608,167.202232,220.009219,203.5649522,134.4231771,226.9269884,207.4857595,225.4352409,150.8700677,324.1257334,86.24528634,28.46826599,54.3582911,149.3506573,148.4745527,287.7942186,141.4179875,64.29900479,295.9575188,33.56429809,280.5556994,286.116708,35.30124664,81.16865501
0.20027881,215.2,73782956.02,18015470.28,4064544.478,11380565.18,30141153.17,26146874.62,65626902.71,23656395.9,14152950.48,60274586.82,4513917.133,63695258.11,59392741.32,7961844.784,12251613.61,1054954.519,298860.1614,69094.22825,193959.7541,474704.1532,522226.3685,1170816.803,576168.4059,238214.7612,1396050.168,125114.2077,1403169.764,1102220.709,110350.2428,251927.0952,69.93946631,60.28060145,58.8261072,58.67487939,63.49460599,50.06808579,56.05223852,41.05812755,59.41256707,43.17508654,36.07837364,45.39383598,53.88461749,72.15067754,48.63158367,227.6039507,208.8583534,142.7462634,209.3345218,201.784418,176.0798402,228.0079658,167.2603823,220.083863,203.6392632,134.4687016,227.0113635,207.5567017,225.5064864,150.9171161,227.6039507,208.8583534,142.7462634,209.3345218,201.784418,176.0798402,228.0079658,167.2603823,220.083863,203.6392632,134.4687016,227.0113635,207.5567017,225.5064864,150.9171161,324.1725628,86.2568817,28.47391154,54.36544858,149.3730461,148.494425,287.8272365,141.434544,64.30707949,295.9870601,33.56853364,280.5818049,286.1518844,35.3065001,81.18107426
0.200185787,215.3,73817241.78,18023841.78,4066433.207,11385853.55,30155159.28,26159024.65,65657398.48,23667388.65,14159527.13,60302595.46,4516014.678,63724856.28,59420340.18,7965544.526,12257306.74,1055105.157,298900.2436,69107.45962,193985.0169,474773.5644,522295.3715,1170950.552,576234.1283,238244.6437,1396187.709,125129.8064,1403300.146,1102353.68,110366.6492,251964.8187,69.96197614,60.30052557,58.84217462,58.69449986,63.51482377,50.08473382,56.0718797,41.07252155,59.4327197,43.1908941,36.09063905,45.41071022,53.90315402,72.17347439,48.64689761,227.6768353,208.9273301,142.7842928,209.4042362,201.8479395,176.1380978,228.0877617,167.3185257,220.1584977,203.7135667,134.5142203,227.0957309,207.6276352,225.5777212,150.9641572,227.6768353,208.9273301,142.7842928,209.4042362,201.8479395,176.1380978,228.0877617,167.3185257,220.1584977,203.7135667,134.5142203,227.0957309,207.6276352,225.5777212,150.9641572,324.2193773,86.26847323,28.47955561,54.37260368,149.3954278,148.5142907,287.8602428,141.4510949,64.31515146,296.0165905,33.57276777,280.6079006,286.1870488,35.3117519,81.19348967
0.200092851,215.4,73851527.54,18032213.28,4068321.936,11391141.91,30169165.39,26171174.69,65687894.25,23678381.4,14166103.78,60330604.1,4518112.223,63754454.44,59447939.03,7969244.268,12262999.87,1055255.746,298940.3126,69120.68747,194010.2712,474842.9539,522364.3516,1171084.254,576299.8278,238274.516,1396325.199,125145.3999,1403430.479,1102486.604,110383.0503,252002.5305,69.98448274,60.32044701,58.8582389,58.71411777,63.53503857,50.10137963,56.09151864,41.08691389,59.4528698,43.20670009,36.10290291,45.42758291,53.9216883,72.19626785,48.66220923,227.7497093,208.9962975,142.8223145,209.4739415,201.9114514,176.1963475,228.1675485,167.3766622,220.2331231,203.7878628,134.5597332,227.1800904,207.69856,225.6489455,151.0111911,227.7497093,208.9962975,142.8223145,209.4739415,201.9114514,176.1963475,228.1675485,167.3766622,220.2331231,203.7878628,134.5597332,227.1800904,207.69856,225.6489455,151.0111911,324.2661769,86.28006093,28.4851982,54.37975641,149.4178026,148.5341499,287.8932376,141.46764,64.32322068,296.0461103,33.57700046,280.6339867,286.2222012,35.31700204,81.20590122
0.2,215.5,73885813.3,18040584.79,4070210.664,11396430.28,30183171.5,26183324.72,65718390.02,23689374.15,14172680.43,60358612.73,4520209.768,63784052.61,59475537.89,7972944.01,12268693,1055406.287,298980.3683,69133.91179,194035.5171,474912.3215,522433.309,1171217.909,576365.5046,238304.3782,1396462.639,125160.9881,1403560.764,1102619.484,110399.4463,252040.2306,70.00698611,60.34036578,58.87430002,58.73373311,63.55525039,50.11802324,56.11115534,41.10130458,59.47301737,43.22250453,36.11516524,45.44445402,53.94022033,72.21905792,48.67751853,227.8225728,209.0652557,142.8603286,209.5436376,201.9749536,176.2545895,228.2473261,167.4347919,220.307739,203.8621514,134.6052404,227.264442,207.769476,225.7201592,151.0582177,227.8225728,209.0652557,142.8603286,209.5436376,201.9749536,176.2545895,228.2473261,167.4347919,220.307739,203.8621514,134.6052404,227.264442,207.769476,225.7201592,151.0582177,324.3129616,86.2916448,28.4908393,54.38690676,149.4401705,148.5540025,287.9262208,141.4841795,64.33128717,296.0756193,33.58123173,280.660063,286.2573418,35.32225052,81.21830894
