Pct_Delta,PCT_Change,M_P_LTV,M_P_STR,M_P_YOT,M_P_CIN,M_P_DIS,M_P_SEM,M_P_Paid_Social,M_P_DCI,M_P_DRD,M_P_LRD,TlncT_P_LTV,TlncT_P_STR,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DIS,TlncT_P_SEM,TlncT_P_Paid_Social,TlncT_P_DCI,TlncT_P_DRD,TlncT_P_LRD,CPT_P_LTV,CPT_P_STR,CPT_P_YOT,CPT_P_CIN,CPT_P_DIS,CPT_P_SEM,CPT_P_Paid_Social,CPT_P_DCI,CPT_P_DRD,CPT_P_LRD,MCPT_P_LTV,MCPT_P_STR,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DIS,MCPT_P_SEM,MCPT_P_Paid_Social,MCPT_P_DCI,MCPT_P_DRD,MCPT_P_LRD,nMCPT_P_LTV,nMCPT_P_STR,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DIS,nMCPT_P_SEM,nMCPT_P_Paid_Social,nMCPT_P_DCI,nMCPT_P_DRD,nMCPT_P_LRD,nMTIncT_P_LTV,nMTIncT_P_STR,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DIS,nMTIncT_P_SEM,nMTIncT_P_Paid_Social,nMTIncT_P_DCI,nMTIncT_P_DRD,nMTIncT_P_LRD
0.199924414,264.6,6709047.096,11296578.25,2813977.392,1922063.365,13642811.82,6645678.525,13612418.65,631347.0172,3670288.368,1117679,92335.231,142105.6405,40216.96171,25993.40644,164363.8512,105393.816,170137.585,8561.774576,47610.67472,16112.20588,72.65966655,79.49422844,69.96991499,73.94426616,83.00372449,63.05567801,80.00829831,73.74020556,77.08961045,69.36846562,278.0641437,269.8545216,211.365643,259.5253598,246.3185231,230.6473487,232.7197492,228.5331799,261.2064019,251.6804512,277.5060033,269.3516871,210.9992304,259.0283955,245.8976246,230.1980591,232.2724762,228.1325594,260.722678,251.1893437,4835.244655,8387.976602,2667.286878,1484.056109,11096.33478,5773.87885,11721.07766,553.4913726,2815.47305,889.9095662
0.199848886,264.7,6711582.639,11300847.55,2815040.875,1922789.768,13647967.83,6648190.119,13617563.18,631585.6215,3671675.476,1118101.403,92344.34701,142121.4571,40221.99193,25996.20466,164384.7783,105404.7023,170159.6911,8562.81838,47615.98371,16113.88375,72.67995125,79.51542142,69.9876048,73.96424953,83.02452318,63.07299363,80.02813765,73.75908182,77.11014642,69.38745619,278.1417685,269.9260292,211.4189171,259.595493,246.379968,230.7103822,232.776978,228.5911834,261.2752886,251.7493567,277.5834576,269.4230484,211.0524023,259.0983812,245.9589534,230.2609583,232.3296064,228.190451,260.7914249,251.2581018,4835.722342,8388.924123,2667.62268,1484.215964,11097.76054,5774.48315,11722.62407,553.56008,2815.794636,890.0022685
0.199773414,264.8,6714118.182,11305116.85,2816104.359,1923516.171,13653123.85,6650701.713,13622707.71,631824.2258,3673062.584,1118523.806,92353.46047,142137.2694,40227.02088,25999.00211,164405.7001,105415.5857,170181.7917,8563.861919,47621.29131,16115.56116,72.70023394,79.53661204,70.00529239,73.98423074,83.04531921,63.09030745,80.04797438,73.77795577,77.13068007,69.40644479,278.2193855,269.9975286,211.4721845,259.6656187,246.4414051,230.773409,232.8341992,228.6491797,261.3441673,251.818255,277.6609042,269.4944016,211.1055675,259.1683594,246.0202742,230.3238509,232.3867291,228.2483353,260.8601638,251.3268527,4836.199897,8389.871395,2667.958398,1484.375775,11099.18594,5775.087286,11724.1701,553.6287702,2816.116137,890.0949454
0.199697999,264.9,6716653.725,11309386.16,2817167.842,1924242.575,13658279.86,6653213.307,13627852.23,632062.8301,3674449.692,1118946.209,92362.5714,142153.0776,40232.04857,26001.79881,164426.6168,105426.4661,170203.887,8564.905193,47626.5975,16117.23812,72.72051463,79.55780028,70.02297777,74.0042098,83.06611258,63.10761948,80.06780853,73.79682739,77.15121141,69.4254314,278.2969949,270.0690199,211.5254452,259.7357368,246.5028342,230.8364293,232.8914129,228.7071688,261.4130381,251.8871462,277.7383432,269.5657467,211.158726,259.23833,246.0815871,230.3867368,232.4438442,228.3062124,260.9288948,251.3955964,4836.677318,8390.818417,2668.294032,1484.535543,11100.611,5775.691257,11725.71576,553.6974431,2816.437555,890.1875971
0.2,265,6719189.268,11313655.46,2818231.326,1924968.978,13663435.87,6655724.902,13632996.76,632301.4345,3675836.801,1119368.613,92371.67978,142168.8816,40237.07499,26004.59476,164447.5282,105437.3436,170225.9768,8565.948203,47631.9023,16118.91461,72.74079332,79.57898615,70.04066093,74.02418672,83.0869033,63.12492972,80.08764007,73.8156967,77.17174044,69.44441604,278.3745967,270.1405031,211.5786992,259.8058473,246.5642554,230.8994429,232.9486189,228.7651505,261.4819009,251.9560301,277.8157746,269.6370836,211.2118778,259.3082931,246.1428921,230.4496161,232.5009517,228.3640822,260.9976179,251.4643329,4837.154606,8391.76519,2668.629582,1484.695268,11102.0357,5776.295065,11727.26104,553.7660987,2816.758889,890.2802233
0.200301773,265.1,6721724.811,11317924.77,2819294.809,1925695.381,13668591.89,6658236.496,13638141.29,632540.0388,3677223.909,1119791.016,92380.78563,142184.6815,40242.10014,26007.38995,164468.4345,105448.218,170248.0612,8566.990949,47637.2057,16120.59065,72.76107001,79.60016965,70.05834187,74.04416148,83.10769135,63.14223816,80.10746902,73.83456368,77.19226716,69.46339871,278.4521907,270.2119782,211.6319464,259.8759503,246.6256687,230.9624499,233.0058174,228.8231251,261.5507559,252.0249069,277.8931983,269.7084125,211.2650229,259.3782487,246.2041893,230.5124889,232.5580516,228.4219448,261.066333,251.5330624,4837.63176,8392.711715,2668.965047,1484.854949,11103.46004,5776.898708,11728.80594,553.8347371,2817.080139,890.3728243
0.200226244,265.2,6724260.354,11322194.07,2820358.293,1926421.785,13673747.9,6660748.09,13643285.81,632778.6431,3678611.017,1120213.419,92389.88894,142200.4771,40247.12404,26010.18439,164489.3355,105459.0895,170270.1401,8568.03343,47642.5077,16122.26623,72.7813447,79.62135078,70.0760206,74.0641341,83.12847676,63.1595448,80.12729539,73.85342836,77.21279158,69.4823794,278.5297772,270.2834451,211.6851869,259.9460458,246.687074,231.0254503,233.0630082,228.8810923,261.6196029,252.0937766,277.9706144,269.7797333,211.3181613,259.4481967,246.2654785,230.575355,232.615144,228.4798002,261.1350403,251.6017846,4838.108783,8393.65799,2669.300429,1485.014588,11104.88403,5777.502188,11730.35047,553.9033583,2817.401306,890.4654
0.200150773,265.3,6726795.897,11326463.37,2821421.776,1927148.188,13678903.92,6663259.685,13648430.34,633017.2474,3679998.125,1120635.822,92398.98972,142216.2686,40252.14666,26012.97808,164510.2313,105469.9581,170292.2137,8569.075648,47647.80831,16123.94135,72.8016174,79.64252955,70.09369711,74.08410457,83.14925951,63.17684966,80.14711915,73.87229071,77.23331368,69.50135812,278.6073559,270.354904,211.7384207,260.0161337,246.7484715,231.088444,233.1201915,228.9390524,261.6884419,252.162639,278.0480229,269.851046,211.371293,259.5181372,246.3267598,230.6382145,232.6722288,228.5376483,261.2037396,251.6704998,4838.585672,8394.604016,2669.635726,1485.174184,11106.30768,5778.105505,11731.89462,553.9719622,2817.722388,890.5579504
0.200075358,265.4,6729331.44,11330732.68,2822485.26,1927874.592,13684059.93,6665771.279,13653574.87,633255.8517,3681385.234,1121058.226,92408.08796,142232.0559,40257.16803,26015.77101,164531.1219,105480.8237,170314.2818,8570.117602,47653.10752,16125.61602,72.82188809,79.66370595,70.11137142,74.1040729,83.17003961,63.19415272,80.16694033,73.89115076,77.25383348,69.52033487,278.6849271,270.4263547,211.7916478,260.0862141,246.809861,231.1514312,233.1773672,228.9970052,261.7572731,252.2314943,278.1254237,269.9223507,211.424418,259.5880702,246.3880332,230.7010675,232.729306,228.5954892,261.2724311,251.7392078,4839.062429,8395.549795,2669.970939,1485.333737,11107.73096,5778.708657,11733.43839,554.040549,2818.043387,890.6504755
0.2,265.5,6731866.984,11335001.98,2823548.744,1928600.995,13689215.94,6668282.873,13658719.4,633494.456,3682772.342,1121480.629,92417.18367,142247.8391,40262.18814,26018.56319,164552.0074,105491.6863,170336.3445,8571.159292,47658.40535,16127.29023,72.84215679,79.68487998,70.12904351,74.12403908,83.19081706,63.21145399,80.18675892,73.91000849,77.27435098,69.53930965,278.7624905,270.4977974,211.8448682,260.1562869,246.8712426,231.2144117,233.2345353,229.0549507,261.8260963,252.3003425,278.2028169,269.9936472,211.4775364,259.6579957,246.4492988,230.7639138,232.7863756,228.6533229,261.3411147,251.8079086,4839.539052,8396.495324,2670.306068,1485.493246,11109.1539,5779.311647,11734.98179,554.1091185,2818.364302,890.7429754
0.199924699,265.6,6734402.527,11339271.29,2824612.227,1929327.398,13694371.96,6670794.468,13663863.92,633733.0604,3684159.45,1121903.032,92426.27685,142263.618,40267.20698,26021.35462,164572.8876,105502.5459,170358.4019,8572.200719,47663.70178,16128.96398,72.8624235,79.70605165,70.14671339,74.14400313,83.21159186,63.22875347,80.20657493,73.92886391,77.29486617,69.55828246,278.8400464,270.569232,211.8980819,260.2263523,246.9326164,231.2773856,233.2916959,229.112889,261.8949117,252.3691835,278.2802024,270.0649357,211.530648,259.7279137,246.5105564,230.8267535,232.8434377,228.7111494,261.4097903,251.8766023,4840.015544,8397.440606,2670.641114,1485.652713,11110.57648,5779.914473,11736.52482,554.1776709,2818.685134,890.8354501
0.199849454,265.7,6736938.07,11343540.59,2825675.711,1930053.802,13699527.97,6673306.062,13669008.45,633971.6647,3685546.558,1122325.435,92435.36751,142279.3928,40272.22456,26024.1453,164593.7627,105513.4026,170380.4538,8573.241882,47668.99682,16130.63727,72.88268821,79.72722096,70.16438106,74.16396502,83.23236401,63.24605116,80.22638834,73.94771702,77.31537906,69.57725329,278.9175946,270.6406585,211.9512889,260.2964101,246.9939822,231.340353,233.3488489,229.1708201,261.9637191,252.4380174,278.3575804,270.1362161,211.583753,259.7978242,246.5718062,230.8895867,232.9004922,228.7689686,261.4784581,251.9452889,4840.491903,8398.385639,2670.976076,1485.812137,11111.99872,5780.517135,11738.06747,554.2462061,2819.005883,890.9278996
0.199774266,265.8,6739473.613,11347809.89,2826739.194,1930780.205,13704683.98,6675817.656,13674152.98,634210.269,3686933.667,1122747.839,92444.45563,142295.1635,40277.24089,26026.93523,164614.6326,105524.2564,170402.5003,8574.282783,47674.29047,16132.31011,72.90295093,79.74838791,70.18204653,74.18392478,83.25313352,63.26334706,80.24619918,73.96656782,77.33588965,69.59622217,278.9951351,270.7120769,212.0044892,260.3664604,247.0553401,231.4033137,233.4059943,229.228744,262.0325186,252.5068441,278.4349507,270.2074885,211.6368512,259.8677272,246.6330481,230.9524133,232.9575391,228.8267807,261.547118,252.0139684,4840.96813,8399.330425,2671.310953,1485.971518,11113.4206,5781.119635,11739.60974,554.3147242,2819.326547,891.0203238
0.199699135,265.9,6742009.156,11352079.2,2827802.678,1931506.609,13709840,6678329.25,13679297.5,634448.8733,3688320.775,1123170.242,92453.54124,142310.93,40282.25596,26029.7244,164635.4972,105535.1072,170424.5414,8575.323421,47679.58273,16133.98249,72.92321166,79.7695525,70.19970978,74.2038824,83.27390038,63.28064118,80.26600743,73.98541631,77.35639793,69.61518907,279.0726681,270.7834872,212.0576829,260.4365032,247.1166902,231.4662678,233.4631321,229.2866606,262.1013103,252.5756637,278.5123134,270.2787528,211.6899428,259.9376226,246.6942822,231.0152333,233.0145785,228.8845855,261.6157701,252.0826407,4841.444224,8400.274962,2671.645748,1486.130856,11114.84213,5781.721972,11741.15164,554.383225,2819.647129,891.1127229
0.2,266,6744544.699,11356348.5,2828866.161,1932233.012,13714996.01,6680840.845,13684442.03,634687.4776,3689707.883,1123592.645,92462.62431,142326.6923,40287.26977,26032.51283,164656.3568,105545.955,170446.5771,8576.363795,47684.8736,16135.65442,72.94347039,79.79071472,70.21737083,74.22383788,83.2946646,63.29793351,80.28581309,74.0042625,77.37690392,69.63415401,279.1501934,270.8548895,212.1108698,260.5065384,247.1780324,231.5292154,233.5202624,229.34457,262.170094,252.6444761,278.5896686,270.350009,211.7430277,260.0075106,246.7555083,231.0780467,233.0716104,228.9423831,261.6844142,252.1513059,4841.920186,8401.219253,2671.980458,1486.290152,11116.2633,5782.324145,11742.69316,554.4517088,2819.967627,891.2050968
0.200300639,266.1,6747080.242,11360617.81,2829929.645,1932959.415,13720152.02,6683352.439,13689586.56,634926.0819,3691094.991,1124015.048,92471.70487,142342.4505,40292.28232,26035.30051,164677.2111,105556.8,170468.6074,8577.403908,47690.16308,16137.32589,72.96372714,79.8118746,70.23502968,74.24379123,83.31542617,63.31522405,80.30561618,74.02310638,77.39740761,69.65311698,279.2277111,270.9262837,212.16405,260.5765662,247.2393667,231.5921563,233.5773851,229.4024722,262.2388699,252.7132814,278.6670161,270.4212572,211.796106,260.0773911,246.8167266,231.1408536,233.1286347,229.0001735,261.7530505,252.219964,4842.396016,8402.163295,2672.315085,1486.449404,11117.68413,5782.926156,11744.23431,554.5201754,2820.288042,891.2974456
0.200225394,266.2,6749615.785,11364887.11,2830993.128,1933685.819,13725308.04,6685864.033,13694731.09,635164.6862,3692482.099,1124437.452,92480.78291,142358.2045,40297.29362,26038.08744,164698.0603,105567.6419,170490.6324,8578.443757,47695.45118,16138.99691,72.9839819,79.83303211,70.25268632,74.26374243,83.33618511,63.33251281,80.32541669,74.04194796,77.41790901,69.67207799,279.3052211,270.9976698,212.2172236,260.6465864,247.3006931,231.6550907,233.6345003,229.4603672,262.3076378,252.7820796,278.744356,270.4924973,211.8491776,260.1472641,246.8779371,231.2036538,233.1856515,229.0579567,261.8216789,252.288615,4842.871714,8403.107091,2672.649628,1486.608614,11119.10461,5783.528005,11745.77509,554.5886249,2820.608374,891.3897692
0.200150207,266.3,6752151.329,11369156.41,2832056.612,1934412.222,13730464.05,6688375.628,13699875.61,635403.2906,3693869.208,1124859.855,92489.85843,142373.9544,40302.30366,26040.87362,164718.9043,105578.4809,170512.6519,8579.483345,47700.73789,16140.66747,73.00423466,79.85418727,70.27034076,74.2836915,83.3569414,63.34979978,80.34521462,74.06078723,77.43840811,69.69103704,279.3827236,271.0690478,212.2703905,260.7165992,247.3620116,231.7180185,233.6916079,229.5182549,262.3763979,252.8508707,278.8216883,270.5637294,211.9022425,260.2171296,246.9391397,231.2664475,233.2426608,229.1157328,261.8902994,252.3572589,4843.34728,8404.050639,2672.984088,1486.767781,11120.52473,5784.12969,11747.31549,554.6570573,2820.928622,891.4820677
0.200075075,266.4,6754686.872,11373425.72,2833120.095,1935138.625,13735620.06,6690887.222,13705020.14,635641.8949,3695256.316,1125282.258,92498.93143,142389.7001,40307.31245,26043.65905,164739.7431,105589.317,170534.6661,8580.52267,47706.02322,16142.33758,73.02448544,79.87534007,70.287993,74.30363844,83.37769506,63.36708498,80.36500997,74.0796242,77.45890491,69.70999413,279.4602184,271.1404178,212.3235507,260.7866044,247.4233223,231.7809397,233.748708,229.5761355,262.4451501,252.9196546,278.899013,270.6349534,211.9553008,260.2869877,247.0003344,231.3292347,233.2996625,229.1735016,261.9589121,252.4258956,4843.822715,8404.993941,2673.318464,1486.926905,11121.94451,5784.731213,11748.85552,554.7254725,2821.248788,891.5743412
0.2,266.5,6757222.415,11377695.02,2834183.579,1935865.029,13740776.08,6693398.816,13710164.67,635880.4992,3696643.424,1125704.661,92508.00192,142405.4417,40312.31998,26046.44373,164760.5768,105600.1501,170556.6749,8581.561734,47711.30716,16144.00724,73.04473424,79.89649052,70.30564304,74.32358324,83.39844608,63.38436838,80.38480275,74.09845887,77.47939942,69.72894925,279.5377057,271.2117798,212.3767042,260.8566022,247.4846251,231.8438543,233.8058006,229.6340089,262.5138944,252.9884314,278.9763301,270.7061694,212.0083524,260.3568383,247.0615213,231.3920153,233.3566567,229.2312633,262.0275169,252.4945253,4844.298017,8405.936995,2673.652757,1487.085987,11123.36393,5785.332574,11750.39518,554.7938707,2821.56887,891.6665895
0.199924981,266.6,6759757.958,11381964.33,2835247.062,1936591.432,13745932.09,6695910.411,13715309.19,636119.1035,3698030.532,1126127.065,92517.06989,142421.1791,40317.32626,26049.22767,164781.4053,105610.9803,170578.6783,8582.600536,47716.58972,16145.67644,73.06498105,79.91763862,70.32329088,74.34352591,83.41919446,63.40165001,80.40459295,74.11729124,77.49989164,69.74790241,279.6151853,271.2831337,212.4298511,260.9265925,247.5459201,231.9067623,233.8628856,229.691875,262.5826309,253.0572011,279.0536397,270.7773774,212.0613973,260.4266813,247.1227003,231.4547893,233.4136433,229.2890177,262.0961139,252.5631479,4844.773188,8406.879803,2673.986966,1487.245026,11124.78301,5785.933772,11751.93446,554.8622519,2821.888869,891.7588128
0.199850019,266.7,6762293.501,11386233.63,2836310.546,1937317.836,13751088.1,6698422.005,13720453.72,636357.7078,3699417.641,1126549.468,92526.13535,142436.9124,40322.33129,26052.01086,164802.2286,105621.8076,170600.6763,8583.639076,47721.87089,16147.34518,73.08522587,79.93878437,70.34093652,74.36346645,83.43994021,63.41892986,80.42438058,74.13612131,77.52038156,69.76685362,279.6926573,271.3544795,212.4829913,260.9965753,247.6072072,231.9696638,233.9199631,229.749734,262.6513595,253.1259637,279.1309417,270.8485773,212.1144356,260.496517,247.1838715,231.5175568,233.4706225,229.346765,262.164703,252.6317633,4845.248227,8407.822365,2674.321092,1487.404022,11126.20174,5786.534809,11753.47337,554.9306159,2822.208785,891.851011
0.199775112,266.8,6764829.044,11390502.93,2837374.029,1938044.239,13756244.12,6700933.599,13725598.25,636596.3121,3700804.749,1126971.871,92535.1983,142452.6416,40327.33507,26054.79331,164823.0468,105632.6319,170622.669,8584.677354,47727.15069,16149.01348,73.10546871,79.95992777,70.35857997,74.38340486,83.46068333,63.43620792,80.44416564,74.15494909,77.5408692,69.78580286,279.7701218,271.4258173,212.5361249,261.0665506,247.6684864,232.0325587,233.977033,229.8075858,262.7200802,253.1947191,279.208236,270.9197692,212.1674673,260.5663451,247.2450349,231.5803177,233.5275941,229.4045051,262.2332843,252.7003717,4845.723135,8408.76468,2674.655135,1487.562976,11127.62011,5787.135683,11755.01191,554.9989629,2822.528619,891.9431842
0.199700262,266.9,6767364.587,11394772.24,2838437.513,1938770.642,13761400.13,6703445.194,13730742.77,636834.9164,3702191.857,1127394.274,92544.25875,142468.3667,40332.33759,26057.57501,164843.8599,105643.4533,170644.6563,8585.715372,47732.4291,16150.68132,73.12570957,79.98106882,70.37622122,74.40334114,83.48142381,63.45348421,80.46394812,74.17377456,77.56135455,69.80475015,279.8475786,271.497147,212.5892518,261.1365184,247.7297578,232.0954471,234.0340955,229.8654303,262.7887931,253.2634675,279.2855228,270.9909531,212.2204923,260.6361658,247.3061904,231.643072,233.5845582,229.4622381,262.3018577,252.768973,4846.197911,8409.706749,2674.989095,1487.721887,11129.03814,5787.736395,11756.55007,555.0672928,2822.848369,892.0353324
0.2,267,6769900.13,11399041.54,2839500.996,1939497.046,13766556.15,6705956.788,13735887.3,637073.5208,3703578.965,1127816.678,92553.31668,142484.0876,40337.33887,26060.35596,164864.6678,105654.2717,170666.6383,8586.753128,47737.70614,16152.34871,73.14594844,80.00220752,70.39386027,74.42327529,83.50216167,63.47075872,80.48372804,74.19259775,77.5818376,69.82369548,279.9250279,271.5684688,212.642372,261.2064788,247.7910214,232.1583289,234.0911504,229.9232677,262.8574981,253.3322088,279.3628021,271.062129,212.2735107,260.7059791,247.3673382,231.7058199,233.6415148,229.5199638,262.3704233,252.8375672,4846.672556,8410.648572,2675.322971,1487.880756,11130.45582,5788.336946,11758.08787,555.1356058,2823.168037,892.1274555
0.200299513,267.1,6772435.674,11403310.85,2840564.48,1940223.449,13771712.16,6708468.382,13741031.83,637312.1251,3704966.073,1128239.081,92562.37211,142499.8044,40342.3389,26063.13617,164885.4706,105665.0872,170688.6149,8587.790623,47742.98179,16154.01564,73.16618534,80.02334387,70.41149713,74.44320731,83.52289689,63.48803145,80.50350539,74.21141863,77.60231838,69.84263886,280.0024695,271.6397824,212.6954856,261.2764316,247.8522771,232.2212041,234.1481978,229.981098,262.9261953,253.4009429,279.4400737,271.1332969,212.3265224,260.7757848,247.428478,231.7685611,233.6984639,229.5776824,262.4389811,252.9061543,4847.14707,8411.590149,2675.656764,1488.039582,11131.87315,5788.937334,11759.62529,555.2039017,2823.487622,892.2195537
